New Run at  07/13/2017 15:50:15
, Time, RandomReward; Uniform_LinUCBReward; 
data,1209592800000,709;1901;4861
data,1209592800000,709;1758;4861
data,1209592800000,709;5643;4861
data,1209592800000,709;6555;4861
data,1209592800000,709;8115;4861
data,1209592800000,709;294;4861
data,1209592800000,709;6777;4861
data,1209592800000,709;10864;4861
data,1209592800000,709;8239;4861
data,1209592800000,709;3854;4861
data,1209592800000,709;3354;4861
data,1209592800000,709;1020;4861
data,1209592800000,709;8332;4861
data,1209592800000,709;1211;4861
data,1209592800000,709;6403;4861
data,1209592800000,709;2877;4861
data,1209592800000,709;9911;4861
data,1209592800000,709;5155;4861
data,1209592800000,709;5855;4861
data,1209592800000,709;1984;4861
data,1209592800000,709;5294;4861
data,1209592800000,709;3118;4861
data,1209592800000,709;4939;4862
data,1209592800000,709;4793;4862
data,1209592800000,709;3118;4862
data,1209592800000,709;107;4862
data,1209592800000,709;3244;4862
data,1209592800000,709;1175;4862
data,1209592800000,709;2733;4862
data,1209592800000,709;8783;4862
data,1209592800000,709;10197;4862
data,1209592800000,709;7644;4862
data,1209592800000,709;3190;4862
data,1209592800000,709;1101;4862
data,1209592800000,709;13;4862
data,1209592800000,709;3902;4862
data,1209592800000,709;7257;4862
data,1209592800000,709;2645;4862
data,1209592800000,709;1564;4862
data,1209592800000,709;4054;4862
data,1209592800000,709;10602;4862
data,1209592800000,709;4758;4862
data,1209592800000,709;5777;4862
data,1209592800000,709;3466;4862
data,1209592800000,709;3264;4862
data,1209592800000,709;802;4862
data,1209592800000,709;300;4862
data,1209592800000,709;11020;4862
data,1209592800000,709;6315;4862
data,1209592800000,710;3773;4862
data,1209592800000,710;1150;4862
data,1209592800000,710;4419;4862
data,1209592800000,710;7345;4862
data,1209592800000,710;4495;4862
data,1209592800000,710;10971;4862
data,1209592800000,710;7397;4862
data,1209592800000,710;4186;4863
data,1209592800000,710;1332;4863
data,1209592800000,710;8481;4863
data,1209592800000,710;7111;4863
data,1209592800000,710;7345;4863
data,1209592800000,710;4073;4863
data,1212271200000,710;11823;4863
data,1212271200000,710;4668;4863
data,1212271200000,710;4840;4864
data,1212271200000,710;1837;4864
data,1212271200000,710;5329;4864
data,1212271200000,710;4715;4864
data,1212271200000,710;3118;4864
data,1212271200000,710;4186;4865
data,1212271200000,710;7701;4865
data,1212271200000,710;9337;4865
data,1212271200000,710;8838;4865
data,1212271200000,710;5836;4865
data,1212271200000,710;6456;4865
data,1212271200000,710;2317;4865
data,1212271200000,710;2922;4865
data,1212271200000,710;541;4865
data,1212271200000,710;3369;4865
data,1212271200000,710;3854;4865
data,1212271200000,710;3065;4865
data,1212271200000,710;4186;4866
data,1212271200000,710;6272;4866
data,1212271200000,710;154;4866
data,1212271200000,710;11493;4866
data,1212271200000,710;10238;4866
data,1212271200000,710;10778;4866
data,1212271200000,710;7897;4866
data,1212271200000,710;11144;4866
data,1212271200000,710;7058;4866
data,1212271200000,710;8382;4867
data,1212271200000,710;1790;4867
data,1212271200000,710;8815;4867
data,1212271200000,710;1327;4867
data,1212271200000,710;9835;4867
data,1212271200000,710;7687;4867
data,1212271200000,710;3860;4868
data,1212271200000,710;5233;4868
data,1212271200000,710;1281;4868
data,1212271200000,710;8820;4868
data,1212271200000,710;12150;4868
data,1212271200000,710;4840;4869
data,1212271200000,710;839;4869
data,1212271200000,710;3566;4869
data,1212271200000,710;3173;4869
data,1212271200000,710;8382;4870
data,1212271200000,710;2589;4870
data,1212271200000,710;5656;4870
data,1212271200000,710;1265;4870
data,1212271200000,710;2927;4870
data,1212271200000,710;10574;4870
data,1212271200000,710;4327;4870
data,1212271200000,710;1901;4870
data,1212271200000,710;5338;4870
data,1212271200000,710;10676;4870
data,1212271200000,710;1327;4870
data,1212271200000,710;2706;4870
data,1212271200000,710;7757;4870
data,1212271200000,710;766;4871
data,1212271200000,710;1901;4871
data,1212271200000,710;1520;4871
data,1212271200000,710;12417;4871
data,1212271200000,710;10864;4871
data,1212271200000,710;215;4872
data,1212271200000,710;4840;4873
data,1214863200000,710;451;4873
data,1214863200000,710;9500;4873
data,1214863200000,710;7246;4873
data,1214863200000,710;12283;4873
data,1214863200000,710;5836;4873
data,1214863200000,710;6008;4873
data,1214863200000,710;1395;4873
data,1214863200000,710;7865;4873
data,1214863200000,710;766;4874
data,1214863200000,710;6445;4874
data,1214863200000,710;2352;4875
data,1214863200000,710;4643;4875
data,1214863200000,710;60;4875
data,1214863200000,711;5581;4876
data,1214863200000,711;8382;4877
data,1214863200000,711;3442;4877
data,1214863200000,711;1920;4877
data,1214863200000,712;8332;4877
data,1214863200000,712;1928;4877
data,1214863200000,712;6536;4877
data,1214863200000,712;3135;4877
data,1214863200000,712;766;4878
data,1214863200000,712;6486;4878
data,1214863200000,712;10508;4878
data,1214863200000,712;9037;4878
data,1214863200000,712;4404;4878
data,1214863200000,712;2825;4878
data,1214863200000,712;4404;4878
data,1214863200000,712;10999;4878
data,1214863200000,712;8115;4878
data,1214863200000,712;8665;4878
data,1214863200000,712;5856;4878
data,1214863200000,712;7766;4878
data,1214863200000,712;10650;4878
data,1214863200000,712;6739;4878
data,1214863200000,712;1285;4878
data,1214863200000,712;4618;4878
data,1214863200000,712;9097;4878
data,1214863200000,712;11456;4878
data,1214863200000,712;2645;4878
data,1214863200000,712;8640;4878
data,1214863200000,712;3364;4878
data,1214863200000,712;3235;4878
data,1214863200000,712;8254;4878
data,1214863200000,712;3466;4878
data,1214863200000,712;12262;4879
data,1214863200000,712;7687;4879
data,1214863200000,712;3235;4879
data,1214863200000,712;3235;4879
data,1214863200000,712;5975;4879
data,1214863200000,712;7644;4879
data,1214863200000,712;5912;4879
data,1214863200000,712;5583;4879
data,1214863200000,712;729;4879
data,1214863200000,712;7499;4879
data,1214863200000,712;8417;4879
data,1214863200000,712;2575;4879
data,1214863200000,712;1928;4879
data,1214863200000,712;11829;4879
data,1214863200000,712;6504;4879
data,1214863200000,712;11135;4880
data,1214863200000,712;1882;4880
data,1214863200000,712;8419;4880
data,1214863200000,713;6486;4880
data,1214863200000,713;11649;4880
data,1214863200000,713;3727;4880
data,1214863200000,713;483;4881
data,1214863200000,713;7484;4882
data,1214863200000,713;3597;4882
data,1214863200000,713;852;4882
data,1214863200000,713;3688;4882
data,1214863200000,713;1101;4882
data,1214863200000,713;9698;4882
data,1214863200000,713;3963;4882
data,1214863200000,713;739;4882
data,1214863200000,713;360;4882
data,1214863200000,713;3424;4883
data,1214863200000,713;7495;4883
data,1214863200000,713;8462;4883
data,1214863200000,713;4710;4883
data,1214863200000,713;2312;4883
data,1214863200000,713;6874;4884
data,1214863200000,713;9367;4884
data,1214863200000,713;1790;4884
data,1214863200000,713;10576;4884
data,1214863200000,714;9226;4884
data,1214863200000,714;2707;4884
data,1214863200000,714;8382;4885
data,1214863200000,714;11109;4885
data,1214863200000,714;4497;4885
data,1214863200000,714;294;4885
data,1214863200000,714;3;4885
data,1214863200000,714;5583;4885
data,1214863200000,714;256;4886
data,1214863200000,714;3173;4886
data,1214863200000,714;11850;4886
data,1214863200000,714;10095;4886
data,1214863200000,714;6555;4886
data,1214863200000,714;7677;4886
data,1214863200000,714;154;4886
data,1214863200000,714;8567;4886
data,1214863200000,714;7085;4886
data,1214863200000,714;4381;4886
data,1214863200000,714;6002;4886
data,1214863200000,714;766;4887
data,1217541600000,714;11109;4887
data,1217541600000,714;4998;4887
data,1217541600000,714;7228;4887
data,1217541600000,714;7548;4887
data,1217541600000,714;5771;4887
data,1217541600000,714;923;4887
data,1217541600000,714;4988;4887
data,1217541600000,714;6301;4888
data,1217541600000,714;4610;4888
data,1217541600000,714;3823;4888
data,1217541600000,714;5471;4889
data,1217541600000,714;3278;4889
data,1217541600000,714;7232;4889
data,1217541600000,714;5788;4889
data,1217541600000,714;8616;4889
data,1217541600000,714;1263;4889
data,1217541600000,714;2323;4889
data,1217541600000,714;5022;4889
data,1217541600000,714;4186;4890
data,1217541600000,714;3135;4890
data,1217541600000,714;683;4890
data,1217541600000,714;2927;4890
data,1217541600000,714;4217;4891
data,1217541600000,714;5771;4891
data,1217541600000,714;8567;4891
data,1217541600000,714;10236;4891
data,1217541600000,714;10088;4891
data,1217541600000,714;2352;4892
data,1217541600000,714;10885;4893
data,1217541600000,714;7484;4894
data,1217541600000,714;9465;4894
data,1217541600000,714;7356;4894
data,1217541600000,714;5977;4895
data,1217541600000,714;2892;4895
data,1217541600000,715;7482;4895
data,1217541600000,715;648;4895
data,1217541600000,715;6547;4895
data,1217541600000,715;766;4896
data,1220220000000,715;5294;4896
data,1220220000000,715;1901;4896
data,1220220000000,715;10622;4896
data,1220220000000,715;8115;4896
data,1220220000000,715;3264;4896
data,1220220000000,715;11128;4896
data,1220220000000,715;7484;4897
data,1220220000000,715;11146;4898
data,1220220000000,715;2519;4898
data,1220220000000,715;8993;4898
data,1220220000000,715;2669;4898
data,1220220000000,716;10602;4898
data,1220220000000,716;8712;4898
data,1220220000000,716;7677;4898
data,1220220000000,716;5581;4899
data,1220220000000,716;7484;4900
data,1220220000000,716;7542;4900
data,1220220000000,716;802;4900
data,1220220000000,716;5581;4901
data,1220220000000,716;4186;4902
data,1220220000000,716;6537;4902
data,1220220000000,716;4355;4902
data,1220220000000,716;1886;4902
data,1220220000000,716;294;4902
data,1220220000000,716;7687;4902
data,1220220000000,716;8010;4902
data,1220220000000,716;761;4902
data,1220220000000,716;12422;4902
data,1222812000000,716;2840;4902
data,1222812000000,716;5627;4902
data,1222812000000,716;6710;4902
data,1222812000000,716;3409;4902
data,1222812000000,716;6920;4902
data,1222812000000,716;11135;4903
data,1222812000000,716;11253;4903
data,1222812000000,716;1344;4903
data,1222812000000,716;8363;4903
data,1222812000000,716;2107;4903
