New Run at  07/24/2017 14:48:22
, Time, RandomReward; UniformAdTSReward; 
data,1228086000000,2657;1997;15648
data,1228086000000,2657;6133;15649
data,1228086000000,2657;4517;15649
data,1238536800000,2657;10772;15649
data,1238536800000,2657;5513;15649
data,1201820400000,2657;4239;15649
data,1201820400000,2657;2554;15649
data,1201820400000,2657;8857;15649
data,1201820400000,2657;10050;15649
data,1204326000000,2657;2536;15649
data,1204326000000,2657;9961;15649
data,1204326000000,2657;116;15649
data,1204326000000,2657;4390;15649
data,1204326000000,2657;396;15649
data,1204326000000,2657;3440;15649
data,1204326000000,2657;1497;15650
data,1204326000000,2657;4153;15650
data,1204326000000,2657;9369;15650
data,1204326000000,2657;5386;15650
data,1204326000000,2657;11709;15650
data,1204326000000,2657;2684;15650
data,1204326000000,2657;10543;15650
data,1204326000000,2657;8511;15651
data,1204326000000,2657;10443;15651
data,1204326000000,2657;4842;15651
data,1204326000000,2657;11966;15651
data,1204326000000,2657;7587;15651
data,1204326000000,2657;7050;15652
data,1204326000000,2657;3297;15652
data,1204326000000,2657;11152;15652
data,1204326000000,2657;3363;15653
data,1204326000000,2657;10600;15653
data,1204326000000,2657;7231;15654
data,1204326000000,2657;6589;15654
data,1204326000000,2657;441;15655
data,1204326000000,2657;135;15655
data,1204326000000,2657;4171;15656
data,1204326000000,2657;4584;15656
data,1204326000000,2657;7231;15657
data,1204326000000,2657;4396;15657
data,1204326000000,2657;8607;15657
data,1204326000000,2657;5799;15657
data,1204326000000,2657;8171;15658
data,1204326000000,2658;11431;15658
data,1204326000000,2658;12479;15658
data,1204326000000,2658;7231;15659
data,1204326000000,2658;910;15660
data,1204326000000,2658;5225;15661
data,1204326000000,2658;12055;15661
data,1204326000000,2658;460;15661
data,1204326000000,2658;5092;15662
data,1204326000000,2658;7321;15662
data,1204326000000,2658;4190;15663
data,1204326000000,2658;9998;15663
data,1204326000000,2658;5966;15664
data,1204326000000,2659;6993;15665
data,1204326000000,2659;7012;15665
data,1204326000000,2659;7616;15665
data,1204326000000,2659;10803;15665
data,1204326000000,2659;328;15665
data,1204326000000,2659;3105;15665
data,1204326000000,2659;2034;15666
data,1204326000000,2659;5092;15667
data,1204326000000,2659;6116;15667
data,1209592800000,2659;3028;15667
data,1209592800000,2659;7863;15667
data,1209592800000,2659;846;15667
data,1209592800000,2660;10050;15667
data,1209592800000,2660;8960;15667
data,1209592800000,2660;5129;15667
data,1209592800000,2660;8122;15667
data,1209592800000,2660;2975;15667
data,1209592800000,2660;939;15667
data,1209592800000,2660;10898;15668
data,1209592800000,2660;8786;15669
data,1209592800000,2660;11059;15669
data,1209592800000,2660;4410;15669
data,1212271200000,2660;7050;15670
data,1217541600000,2660;8263;15671
data,1220220000000,2660;10822;15672
data,1220220000000,2660;4483;15672
data,1220220000000,2660;49;15672
data,1220220000000,2660;11019;15672
data,1220220000000,2660;6591;15673
data,1220220000000,2660;8263;15674
data,1220220000000,2660;4410;15674
data,1220220000000,2660;11933;15674
data,1220220000000,2660;7231;15675
data,1220220000000,2660;7874;15675
data,1220220000000,2660;7416;15675
data,1220220000000,2660;12054;15675
data,1220220000000,2660;7124;15675
data,1220220000000,2660;5311;15675
data,1220220000000,2660;4651;15675
data,1220220000000,2660;9692;15675
data,1220220000000,2660;8263;15676
data,1220220000000,2660;11746;15676
data,1220220000000,2660;7050;15677
data,1220220000000,2660;10670;15677
data,1220220000000,2660;5092;15678
data,1220220000000,2660;8638;15678
data,1220220000000,2660;5092;15679
data,1220220000000,2660;9245;15679
data,1220220000000,2660;945;15679
data,1220220000000,2661;7231;15680
data,1220220000000,2661;1536;15680
data,1220220000000,2661;1834;15680
data,1220220000000,2661;5481;15680
data,1220220000000,2661;10171;15680
data,1220220000000,2661;6144;15680
data,1222812000000,2661;11286;15680
data,1222812000000,2661;7302;15680
data,1222812000000,2661;6680;15680
data,1222812000000,2661;684;15680
data,1222812000000,2661;5033;15681
data,1222812000000,2661;5030;15681
data,1222812000000,2661;7753;15682
data,1222812000000,2661;5249;15682
data,1222812000000,2661;939;15682
data,1222812000000,2661;6796;15682
data,1222812000000,2661;9632;15682
data,1222812000000,2661;5738;15683
data,1222812000000,2661;4946;15684
data,1222812000000,2661;8037;15684
data,1222812000000,2661;2174;15685
data,1222812000000,2661;1776;15685
data,1222812000000,2661;7554;15685
data,1222812000000,2661;292;15685
data,1222812000000,2661;7753;15686
data,1222812000000,2661;3626;15687
data,1222812000000,2661;910;15688
data,1222812000000,2661;846;15688
data,1222812000000,2661;12170;15689
data,1222812000000,2661;5667;15689
data,1222812000000,2661;1252;15689
data,1225494000000,2661;2454;15689
data,1225494000000,2661;2873;15689
data,1225494000000,2661;7753;15690
data,1225494000000,2661;10420;15690
data,1225494000000,2661;7915;15690
data,1225494000000,2661;527;15690
data,1225494000000,2661;2185;15690
data,1225494000000,2661;9047;15691
data,1225494000000,2661;3028;15691
data,1225494000000,2661;8450;15691
data,1225494000000,2661;4428;15691
data,1225494000000,2661;11952;15691
data,1225494000000,2661;11094;15691
data,1225494000000,2661;8749;15692
data,1225494000000,2662;4247;15692
data,1225494000000,2662;8680;15692
data,1225494000000,2662;6993;15693
data,1225494000000,2662;8786;15694
data,1225494000000,2662;910;15695
data,1225494000000,2662;8522;15695
data,1225494000000,2663;8749;15696
data,1225494000000,2663;7050;15697
data,1225494000000,2663;4699;15697
data,1225494000000,2663;9119;15698
data,1225494000000,2663;6193;15698
data,1225494000000,2663;9047;15699
data,1225494000000,2663;3629;15699
data,1225494000000,2663;2821;15700
data,1225494000000,2663;8374;15700
data,1225494000000,2663;11811;15700
data,1225494000000,2663;8402;15701
data,1225494000000,2663;11858;15701
data,1225494000000,2663;8402;15702
data,1225494000000,2663;3352;15702
data,1225494000000,2663;8749;15703
data,1225494000000,2663;3749;15703
data,1225494000000,2663;8749;15704
data,1225494000000,2664;3073;15704
data,1225494000000,2664;1887;15704
data,1225494000000,2664;10827;15704
data,1225494000000,2664;4474;15704
data,1225494000000,2664;10037;15704
data,1225494000000,2664;8786;15705
data,1225494000000,2664;12249;15705
data,1228086000000,2664;2374;15705
data,1228086000000,2664;8638;15705
data,1228086000000,2664;7972;15705
data,1228086000000,2664;7163;15705
data,1228086000000,2664;7283;15706
data,1228086000000,2664;10579;15706
data,1228086000000,2664;9047;15707
data,1228086000000,2664;5471;15707
data,1228086000000,2664;8402;15708
data,1228086000000,2664;3861;15708
data,1228086000000,2664;1549;15708
data,1228086000000,2664;4131;15709
data,1228086000000,2664;6329;15709
data,1228086000000,2664;5002;15709
data,1228086000000,2664;2966;15709
data,1228086000000,2664;5292;15709
data,1228086000000,2664;10227;15710
data,1228086000000,2664;1642;15711
data,1228086000000,2664;7408;15711
data,1228086000000,2664;8680;15711
data,1228086000000,2664;1890;15711
data,1228086000000,2664;5033;15712
data,1228086000000,2664;3908;15712
data,1228086000000,2664;5969;15712
data,1228086000000,2664;8941;15712
data,1228086000000,2664;1911;15712
data,1228086000000,2664;8749;15713
data,1228086000000,2664;9047;15714
data,1228086000000,2664;10094;15714
data,1228086000000,2664;12341;15714
data,1228086000000,2664;8749;15715
data,1228086000000,2664;12132;15715
data,1228086000000,2664;12013;15716
data,1228086000000,2664;3274;15717
data,1228086000000,2664;9228;15717
data,1228086000000,2664;9047;15718
data,1228086000000,2664;572;15719
data,1228086000000,2664;7273;15720
data,1228086000000,2664;2545;15720
data,1230764400000,2664;12381;15720
data,1230764400000,2664;6045;15720
data,1230764400000,2664;11943;15720
data,1230764400000,2664;5143;15720
data,1233442800000,2664;7830;15721
data,1233442800000,2664;4178;15721
data,1233442800000,2664;7830;15722
data,1233442800000,2664;5900;15722
data,1233442800000,2664;4966;15722
data,1233442800000,2664;6817;15722
data,1235862000000,2664;5364;15722
data,1235862000000,2664;5064;15722
data,1235862000000,2664;11289;15722
data,1235862000000,2664;4195;15722
data,1235862000000,2664;9548;15722
data,1235862000000,2664;8263;15723
data,1235862000000,2664;8263;15724
data,1235862000000,2664;12388;15724
data,1235862000000,2664;2174;15725
data,1235862000000,2664;7830;15726
data,1238536800000,2664;5311;15726
data,1238536800000,2664;2215;15726
data,1238536800000,2664;10675;15726
data,1241128800000,2664;10602;15726
data,1241128800000,2664;11715;15726
data,1241128800000,2664;5531;15726
data,1241128800000,2664;1030;15726
data,1241128800000,2664;216;15726
data,1241128800000,2664;9800;15726
data,1241128800000,2664;8134;15727
data,1243807200000,2664;2599;15727
data,1246399200000,2664;4374;15727
data,1254348000000,2664;7202;15727
data,1257030000000,2664;8941;15727
data,1259622000000,2664;11180;15727
data,1259622000000,2664;3626;15728
data,1264978800000,2664;8948;15728
data,1293836400000,2664;1968;15728
data,1222812000000,2664;5292;15728
data,1222812000000,2664;8794;15728
data,1225494000000,2664;1844;15728
data,1225494000000,2664;2294;15728
data,1225494000000,2664;8171;15728
data,1225494000000,2664;7317;15728
data,1225494000000,2664;1490;15728
data,1225494000000,2664;4002;15728
data,1225494000000,2664;10969;15728
data,1225494000000,2664;10669;15728
data,1225494000000,2664;6514;15729
data,1225494000000,2664;5883;15729
data,1225494000000,2664;10913;15729
data,1225494000000,2664;4234;15729
data,1225494000000,2664;1646;15729
data,1225494000000,2664;5192;15729
data,1225494000000,2664;822;15729
data,1225494000000,2664;10651;15729
data,1225494000000,2664;6533;15730
data,1225494000000,2664;5796;15730
data,1228086000000,2664;4816;15730
data,1228086000000,2664;12290;15730
data,1228086000000,2664;9122;15730
data,1238536800000,2664;9671;15730
data,1238536800000,2664;6444;15730
data,1238536800000,2664;2986;15730
data,1238536800000,2664;2707;15730
data,1238536800000,2664;1252;15730
data,1238536800000,2664;11892;15730
data,1238536800000,2664;4222;15730
data,1238536800000,2664;8751;15730
data,1238536800000,2664;2522;15730
data,1238536800000,2664;5292;15730
data,1238536800000,2664;5059;15730
data,1238536800000,2664;2518;15730
data,1238536800000,2664;7417;15730
data,1238536800000,2664;4215;15730
data,1238536800000,2664;2427;15730
data,1238536800000,2664;9047;15730
data,1243807200000,2664;5369;15730
data,1243807200000,2664;7950;15730
data,1249077600000,2664;4966;15730
data,1249077600000,2664;9623;15730
data,1254348000000,2664;2091;15730
data,1254348000000,2664;3919;15730
data,1262300400000,2664;7149;15730
data,1262300400000,2664;504;15730
data,1199142000000,2664;8320;15730
data,1199142000000,2664;7402;15730
data,1199142000000,2664;8941;15730
data,1199142000000,2664;10690;15730
data,1199142000000,2665;8936;15731
data,1199142000000,2665;5512;15731
data,1199142000000,2665;935;15731
data,1199142000000,2665;1063;15731
data,1199142000000,2665;4576;15731
data,1199142000000,2665;3888;15731
data,1199142000000,2665;4390;15731
data,1199142000000,2665;3337;15731
data,1199142000000,2665;4005;15731
data,1199142000000,2665;5129;15731
data,1199142000000,2665;3461;15731
data,1199142000000,2665;785;15731
data,1199142000000,2665;10613;15732
data,1199142000000,2665;6398;15732
data,1199142000000,2665;11497;15732
data,1199142000000,2665;3790;15732
data,1199142000000,2665;11811;15732
data,1199142000000,2665;828;15732
data,1199142000000,2665;6329;15733
data,1199142000000,2665;12020;15733
data,1199142000000,2666;9647;15733
data,1199142000000,2666;938;15733
data,1199142000000,2666;6557;15733
data,1199142000000,2666;6589;15733
data,1199142000000,2666;4524;15733
data,1199142000000,2666;8005;15734
data,1199142000000,2667;1211;15734
data,1199142000000,2667;1289;15734
data,1199142000000,2667;10073;15734
data,1201820400000,2667;2658;15734
data,1201820400000,2667;3615;15734
data,1201820400000,2667;1776;15734
data,1201820400000,2667;8015;15734
data,1201820400000,2667;9800;15734
data,1201820400000,2667;3289;15734
data,1201820400000,2667;4131;15734
data,1201820400000,2667;11378;15734
data,1201820400000,2667;6320;15734
data,1201820400000,2667;1206;15734
data,1201820400000,2667;2638;15734
data,1201820400000,2667;10185;15734
data,1201820400000,2667;1147;15734
data,1201820400000,2667;5735;15734
data,1201820400000,2667;7396;15735
data,1201820400000,2667;2344;15735
data,1201820400000,2667;200;15735
data,1201820400000,2667;5003;15735
data,1201820400000,2667;6534;15736
data,1201820400000,2667;4653;15736
data,1201820400000,2667;11830;15736
data,1201820400000,2667;5364;15736
data,1201820400000,2667;2759;15736
data,1201820400000,2667;6445;15736
data,1201820400000,2667;3105;15736
data,1201820400000,2667;7250;15736
data,1201820400000,2667;4388;15737
data,1201820400000,2667;7681;15738
data,1201820400000,2667;2658;15738
data,1201820400000,2667;2665;15738
data,1201820400000,2667;3173;15739
data,1201820400000,2667;11563;15739
data,1201820400000,2667;3105;15739
data,1201820400000,2667;7628;15739
data,1201820400000,2667;11025;15739
data,1201820400000,2667;8687;15740
data,1201820400000,2667;8012;15740
data,1201820400000,2667;9863;15740
data,1201820400000,2667;6013;15740
data,1201820400000,2667;8550;15740
data,1201820400000,2667;7227;15740
data,1201820400000,2667;2748;15740
data,1201820400000,2667;5292;15740
data,1201820400000,2667;9161;15740
data,1201820400000,2667;8934;15740
data,1201820400000,2667;2415;15741
data,1201820400000,2668;9538;15741
data,1204326000000,2669;9234;15741
data,1204326000000,2669;9841;15741
data,1204326000000,2669;11147;15742
data,1204326000000,2669;6896;15743
data,1204326000000,2669;12426;15744
data,1204326000000,2669;5143;15745
data,1204326000000,2669;7033;15745
data,1204326000000,2669;99;15745
data,1204326000000,2670;5854;15745
data,1204326000000,2670;1906;15746
data,1204326000000,2670;9739;15746
data,1204326000000,2670;7332;15746
data,1207000800000,2670;10873;15746
data,1207000800000,2670;2241;15746
data,1207000800000,2670;6470;15746
data,1217541600000,2670;6777;15746
data,1222812000000,2670;5311;15747
data,1225494000000,2670;10073;15747
data,1209592800000,2670;1255;15747
data,1209592800000,2670;2377;15747
data,1209592800000,2670;9350;15747
data,1209592800000,2670;5487;15747
data,1209592800000,2670;3105;15748
data,1209592800000,2671;8263;15748
data,1209592800000,2671;9227;15748
data,1209592800000,2671;1398;15748
data,1209592800000,2671;4972;15748
data,1209592800000,2671;11038;15748
data,1209592800000,2671;4948;15748
data,1209592800000,2671;1894;15748
data,1209592800000,2671;274;15748
data,1209592800000,2671;10950;15748
data,1209592800000,2671;5517;15748
data,1209592800000,2671;8454;15748
data,1209592800000,2671;10947;15748
data,1209592800000,2671;5191;15748
data,1209592800000,2671;945;15748
data,1209592800000,2671;8896;15748
data,1209592800000,2671;11359;15749
data,1209592800000,2671;5525;15749
data,1209592800000,2671;391;15749
data,1209592800000,2671;11037;15749
data,1209592800000,2671;428;15749
data,1209592800000,2671;872;15749
data,1209592800000,2671;9720;15749
data,1209592800000,2671;7786;15749
data,1209592800000,2671;12031;15749
data,1209592800000,2671;12123;15749
data,1209592800000,2671;200;15749
data,1209592800000,2671;9813;15749
data,1209592800000,2671;10284;15749
data,1209592800000,2671;12514;15749
data,1209592800000,2671;5829;15749
data,1209592800000,2671;2666;15749
data,1209592800000,2671;856;15749
data,1209592800000,2671;168;15749
data,1209592800000,2671;7983;15749
data,1209592800000,2672;4129;15749
data,1209592800000,2672;542;15749
data,1209592800000,2672;3871;15749
data,1209592800000,2673;6186;15749
data,1209592800000,2674;1300;15749
data,1209592800000,2675;9199;15749
data,1209592800000,2675;8607;15749
data,1209592800000,2675;1659;15749
data,1209592800000,2675;8238;15749
data,1209592800000,2675;5255;15749
data,1209592800000,2675;1203;15749
data,1209592800000,2675;1424;15749
data,1209592800000,2675;6122;15749
data,1209592800000,2675;6574;15749
data,1209592800000,2675;8994;15749
data,1209592800000,2675;8440;15750
data,1209592800000,2676;5684;15750
data,1209592800000,2676;9824;15750
