New Run at  08/10/2018 21:08:45
, Time, RandomReward; M_Master_LCBIntervalReward, ClusterID;UserID;M_Master_LCBIntervalModelUsed,
data,1288566000000,660;2435;5791.0,79;356
data,1288566000000,660;2674;5792.0,79;356
data,1291158000000,660;1717;5793.0,79;356
data,1291158000000,661;1717;5794.0,79;356
data,1291158000000,661;10239;5794.0,79;356
data,1291158000000,661;1717;5795.0,79;356
data,1291158000000,661;1717;5796.0,79;356
data,1291158000000,661;1717;5797.0,79;356
data,1291158000000,661;1717;5798.0,79;356
data,1291158000000,661;1717;5799.0,79;356
data,1291158000000,661;1717;5800.0,79;356
data,1293836400000,661;11926;5801.0,79;356
data,1293836400000,661;1717;5802.0,79;356
data,1293836400000,661;11113;5803.0,79;356
data,1293836400000,661;8873;5804.0,79;356
data,1293836400000,661;2435;5805.0,79;356
data,1293836400000,661;1717;5806.0,79;356
data,1293836400000,661;12426;5806.0,79;356
data,1293836400000,661;1717;5807.0,79;356
data,1293836400000,661;1717;5808.0,79;356
data,1293836400000,661;7501;5808.0,79;356
data,1293836400000,661;1717;5809.0,79;356
data,1293836400000,661;2435;5810.0,79;356
data,1293836400000,661;7301;5811.0,79;356
data,1293836400000,661;1717;5812.0,79;356
data,1293836400000,662;2435;5813.0,79;356
data,1293836400000,662;1717;5814.0,79;356
data,1293836400000,662;1717;5815.0,79;356
data,1293836400000,662;1717;5816.0,79;356
data,1293836400000,662;1717;5817.0,79;356
data,1293836400000,662;7213;5818.0,79;356
data,1293836400000,662;3654;5818.0,79;356
data,1293836400000,662;7301;5819.0,79;356
data,1293836400000,662;11926;5820.0,79;356
data,1293836400000,662;1717;5821.0,79;356
data,1293836400000,662;1758;5822.0,79;356
data,1296514800000,662;1796;5822.0,79;356
data,1296514800000,663;4598;5822.0,79;356
data,1296514800000,663;2674;5823.0,79;356
data,1296514800000,663;2674;5824.0,79;356
data,1296514800000,663;2674;5825.0,79;356
data,1304600946115,663;7753;5825.0,79;356
data,1304600947481,663;2982;5825.0,79;356
data,1304600949472,663;5278;5826.0,79;356
data,1138748400000,663;8497;5826.0,25;357
data,1151704800000,663;6294;5826.0,25;357
data,1159653600000,663;5052;5826.0,25;357
data,1159653600000,663;10656;5826.0,25;357
data,1159653600000,664;11920;5826.0,25;357
data,1159653600000,664;10984;5826.0,25;357
data,1159653600000,664;9809;5826.0,25;357
data,1159653600000,664;8839;5826.0,25;357
data,1159653600000,664;2448;5826.0,25;357
data,1159653600000,664;11777;5826.0,25;357
data,1159653600000,664;760;5826.0,25;357
data,1162335600000,664;4354;5826.0,25;357
data,1162335600000,664;1025;5826.0,25;357
data,1162335600000,664;684;5826.0,25;357
data,1162335600000,664;873;5826.0,25;357
data,1164927600000,664;11998;5826.0,25;357
data,1164927600000,664;4211;5826.0,25;357
data,1167606000000,664;888;5826.0,25;357
data,1167606000000,664;8740;5826.0,25;357
data,1167606000000,664;9144;5826.0,25;357
data,1170284400000,664;12118;5826.0,25;357
data,1170284400000,664;5230;5826.0,25;357
data,1172703600000,664;11541;5826.0,25;357
data,1172703600000,664;7470;5826.0,25;357
data,1177970400000,664;12064;5826.0,25;357
data,1180648800000,664;3241;5826.0,25;357
data,1185919200000,664;4120;5826.0,25;357
data,1196463600000,664;2661;5826.0,25;357
data,1196463600000,664;1435;5826.0,25;357
data,1230764400000,664;10125;5826.0,25;357
data,1230764400000,664;3923;5826.0,25;357
data,1230764400000,664;2707;5827.0,25;357
data,1230764400000,664;1187;5828.0,25;357
data,1230764400000,664;2674;5829.0,25;357
data,1230764400000,664;10185;5830.0,25;357
data,1230764400000,664;57;5831.0,25;357
data,1230764400000,664;2518;5832.0,25;357
data,1230764400000,664;8544;5832.0,25;357
data,1230764400000,664;1187;5833.0,25;357
data,1230764400000,664;5672;5834.0,25;357
data,1230764400000,664;1319;5835.0,25;357
data,1230764400000,665;8304;5836.0,25;357
data,1230764400000,665;6694;5837.0,25;357
data,1230764400000,665;7611;5838.0,25;357
data,1230764400000,665;1319;5839.0,25;357
data,1230764400000,665;49;5839.0,25;357
data,1230764400000,665;5672;5840.0,25;357
data,1230764400000,665;2707;5841.0,25;357
data,1230764400000,665;7611;5842.0,25;357
data,1230764400000,665;2707;5843.0,25;357
data,1243807200000,665;2674;5844.0,25;357
data,1243807200000,665;1319;5845.0,25;357
data,1243807200000,665;9341;5846.0,25;357
data,1243807200000,665;4966;5847.0,25;357
data,1243807200000,665;6694;5848.0,25;357
data,1243807200000,665;5672;5849.0,25;357
data,1243807200000,665;6277;5850.0,25;357
data,1243807200000,665;4178;5851.0,25;357
data,1243807200000,665;2707;5852.0,25;357
data,1243807200000,665;12133;5852.0,25;357
data,1243807200000,665;1187;5853.0,25;357
data,1243807200000,665;8640;5853.0,25;357
data,1243807200000,665;8304;5854.0,25;357
data,1243807200000,665;5231;5855.0,25;357
data,1243807200000,665;4131;5856.0,25;357
data,1243807200000,665;12302;5856.0,25;357
data,1243807200000,665;8005;5856.0,25;357
data,1243807200000,665;9341;5857.0,25;357
data,1254348000000,665;9349;5857.0,25;357
data,1254348000000,665;736;5858.0,25;357
data,1254348000000,665;7605;5859.0,25;357
data,1275343200000,665;9564;5860.0,25;357
data,1275343200000,665;9940;5860.0,25;357
data,1275343200000,665;4131;5861.0,25;357
data,1283292000000,665;6081;5862.0,25;357
data,1217541600000,665;4299;5862.0,27;362
data,1217541600000,665;10379;5862.0,27;362
data,1217541600000,665;5511;5862.0,27;362
data,1220220000000,665;7750;5862.0,27;362
data,1220220000000,665;1187;5863.0,27;362
data,1220220000000,665;4139;5863.0,27;362
data,1222812000000,665;12216;5864.0,27;362
data,1222812000000,665;3157;5864.0,27;362
data,1222812000000,665;6277;5865.0,27;362
data,1222812000000,665;966;5865.0,27;362
data,1222812000000,665;137;5865.0,27;362
data,1222812000000,665;6712;5865.0,27;362
data,1222812000000,665;7951;5865.0,27;362
data,1222812000000,665;7788;5866.0,27;362
data,1222812000000,665;1102;5867.0,27;362
data,1222812000000,665;5888;5867.0,27;362
data,1222812000000,665;8339;5867.0,27;362
data,1222812000000,665;2432;5867.0,27;362
data,1222812000000,665;2197;5867.0,27;362
data,1222812000000,665;292;5868.0,27;362
data,1222812000000,665;1536;5869.0,27;362
data,1222812000000,665;8406;5869.0,27;362
data,1222812000000,666;2674;5870.0,27;362
data,1222812000000,666;4154;5870.0,27;362
data,1222812000000,666;6055;5870.0,27;362
data,1222812000000,666;4413;5870.0,27;362
data,1225494000000,666;2505;5871.0,27;362
data,1225494000000,666;6193;5872.0,27;362
data,1225494000000,666;9293;5873.0,27;362
data,1225494000000,667;2674;5874.0,27;362
data,1225494000000,667;6277;5875.0,27;362
data,1225494000000,668;7504;5875.0,27;362
data,1225494000000,669;5292;5875.0,27;362
data,1225494000000,670;1717;5876.0,27;362
data,1225494000000,670;10178;5876.0,27;362
data,1225494000000,670;3464;5876.0,27;362
data,1225494000000,670;12245;5877.0,27;362
data,1225494000000,670;4099;5878.0,27;362
data,1225494000000,671;1661;5878.0,27;362
data,1225494000000,671;7951;5878.0,27;362
data,1225494000000,671;1490;5878.0,27;362
data,1225494000000,671;7611;5879.0,27;362
data,1225494000000,671;1459;5879.0,27;362
data,1225494000000,671;1717;5880.0,27;362
data,1225494000000,671;10160;5880.0,27;362
data,1225494000000,671;12510;5881.0,27;362
data,1225494000000,671;5068;5881.0,27;362
data,1225494000000,671;4596;5881.0,27;362
data,1225494000000,671;10822;5882.0,27;362
data,1225494000000,671;9293;5883.0,27;362
data,1225494000000,671;6250;5883.0,27;362
data,1225494000000,671;2111;5883.0,27;362
data,1225494000000,671;995;5884.0,27;362
data,1225494000000,671;9737;5885.0,27;362
data,1225494000000,671;2059;5885.0,27;362
data,1225494000000,671;1495;5886.0,27;362
data,1225494000000,671;4099;5887.0,27;362
data,1228086000000,671;292;5888.0,27;362
data,1228086000000,671;134;5888.0,27;362
data,1228086000000,671;11435;5889.0,27;362
data,1228086000000,671;11435;5890.0,27;362
data,1228086000000,671;8069;5891.0,27;362
data,1228086000000,671;1717;5892.0,27;362
data,1228086000000,671;6694;5893.0,27;362
data,1228086000000,671;12392;5894.0,27;362
data,1228086000000,671;960;5894.0,27;362
data,1228086000000,671;292;5895.0,27;362
data,1228086000000,671;6277;5896.0,27;362
data,1228086000000,671;9962;5896.0,27;362
data,1228086000000,671;9566;5896.0,27;362
data,1228086000000,671;6277;5897.0,27;362
data,1228086000000,671;8134;5898.0,27;362
data,1228086000000,671;292;5899.0,27;362
data,1228086000000,671;11008;5899.0,27;362
data,1228086000000,671;10012;5899.0,27;362
data,1228086000000,671;8969;5900.0,27;362
data,1228086000000,671;9366;5900.0,27;362
data,1228086000000,672;4429;5900.0,27;362
data,1228086000000,672;2505;5901.0,27;362
data,1228086000000,672;9681;5902.0,27;362
data,1228086000000,672;5280;5902.0,27;362
data,1228086000000,672;11416;5902.0,27;362
data,1228086000000,672;11562;5903.0,27;362
data,1228086000000,672;11007;5903.0,27;362
data,1228086000000,672;8624;5903.0,27;362
data,1228086000000,672;6685;5903.0,27;362
data,1228086000000,672;396;5903.0,27;362
data,1228086000000,672;2111;5903.0,27;362
data,1228086000000,672;8714;5903.0,27;362
data,1228086000000,672;12089;5903.0,27;362
data,1228086000000,672;4413;5903.0,27;362
data,1228086000000,672;4154;5903.0,27;362
data,1228086000000,672;10603;5903.0,27;362
data,1228086000000,672;5660;5903.0,27;362
data,1228086000000,672;292;5904.0,27;362
data,1228086000000,672;6694;5905.0,27;362
data,1228086000000,672;4816;5905.0,27;362
data,1228086000000,672;2046;5906.0,27;362
data,1228086000000,672;2674;5907.0,27;362
data,1228086000000,672;3916;5907.0,27;362
data,1228086000000,672;8808;5907.0,27;362
data,1228086000000,672;2518;5908.0,27;362
data,1228086000000,672;81;5908.0,27;362
data,1228086000000,672;4155;5909.0,27;362
data,1228086000000,672;5672;5909.0,27;362
data,1228086000000,672;9435;5910.0,27;362
data,1228086000000,672;3477;5910.0,27;362
data,1228086000000,672;9578;5910.0,27;362
data,1228086000000,672;10057;5911.0,27;362
data,1228086000000,672;8339;5911.0,27;362
data,1228086000000,672;6040;5911.0,27;362
data,1228086000000,672;1050;5911.0,27;362
data,1228086000000,672;1822;5911.0,27;362
data,1228086000000,672;4627;5911.0,27;362
data,1228086000000,672;10114;5911.0,27;362
data,1228086000000,672;2674;5912.0,27;362
data,1228086000000,672;2685;5912.0,27;362
data,1228086000000,672;1334;5912.0,27;362
data,1228086000000,673;7371;5913.0,27;362
data,1228086000000,673;12245;5914.0,27;362
data,1228086000000,673;10822;5915.0,27;362
data,1228086000000,673;11562;5916.0,27;362
data,1228086000000,673;2046;5917.0,27;362
data,1228086000000,673;1490;5917.0,27;362
data,1228086000000,673;163;5917.0,27;362
data,1228086000000,673;8304;5918.0,27;362
data,1228086000000,673;12395;5918.0,27;362
data,1228086000000,673;12166;5919.0,27;362
data,1228086000000,673;658;5920.0,27;362
data,1228086000000,673;8218;5921.0,27;362
data,1228086000000,673;555;5922.0,27;362
data,1228086000000,673;11768;5923.0,27;362
data,1228086000000,674;820;5923.0,27;362
data,1228086000000,674;9989;5923.0,27;362
data,1228086000000,674;10822;5924.0,27;362
data,1228086000000,674;4099;5925.0,27;362
data,1228086000000,674;9431;5925.0,27;362
data,1228086000000,674;1153;5925.0,27;362
data,1228086000000,674;8698;5925.0,27;362
data,1228086000000,674;1790;5925.0,27;362
data,1228086000000,674;11342;5925.0,27;362
data,1228086000000,674;6277;5926.0,27;362
data,1228086000000,674;1153;5926.0,27;362
data,1228086000000,674;2505;5927.0,27;362
data,1228086000000,674;10185;5928.0,27;362
data,1228086000000,674;292;5929.0,27;362
data,1228086000000,674;6277;5930.0,27;362
data,1228086000000,674;288;5930.0,27;362
data,1228086000000,674;1348;5930.0,27;362
data,1228086000000,674;10037;5930.0,27;362
data,1228086000000,674;8374;5930.0,27;362
data,1228086000000,674;6193;5931.0,27;362
data,1228086000000,674;1459;5931.0,27;362
data,1228086000000,674;2518;5932.0,27;362
data,1228086000000,674;579;5932.0,27;362
data,1228086000000,674;2518;5933.0,27;362
data,1228086000000,674;137;5933.0,27;362
data,1228086000000,674;11655;5933.0,27;362
data,1228086000000,674;362;5933.0,27;362
data,1228086000000,674;10323;5933.0,27;362
data,1228086000000,674;6277;5934.0,27;362
data,1228086000000,674;2563;5935.0,27;362
data,1228086000000,674;2518;5936.0,27;362
data,1228086000000,674;8304;5937.0,27;362
data,1228086000000,674;3605;5937.0,27;362
data,1228086000000,674;12392;5938.0,27;362
data,1228086000000,674;12392;5939.0,27;362
data,1228086000000,674;12395;5939.0,27;362
data,1228086000000,674;5467;5940.0,27;362
data,1228086000000,674;12166;5941.0,27;362
data,1228086000000,674;7371;5942.0,27;362
data,1228086000000,674;6694;5943.0,27;362
data,1228086000000,674;7967;5943.0,27;362
data,1228086000000,674;10010;5943.0,27;362
data,1228086000000,674;12426;5944.0,27;362
data,1228086000000,674;10171;5944.0,27;362
data,1228086000000,674;12055;5944.0,27;362
data,1228086000000,674;828;5944.0,27;362
data,1228086000000,674;292;5945.0,27;362
data,1228086000000,674;424;5945.0,27;362
data,1228086000000,674;7830;5945.0,27;362
data,1228086000000,674;4480;5945.0,27;362
data,1228086000000,674;1186;5945.0,27;362
data,1228086000000,674;10368;5945.0,27;362
data,1228086000000,674;8304;5946.0,27;362
data,1228086000000,674;10669;5946.0,27;362
data,1228086000000,674;5901;5947.0,27;362
data,1228086000000,674;12166;5948.0,27;362
data,1228086000000,674;3022;5948.0,27;362
data,1228086000000,674;2129;5948.0,27;362
data,1228086000000,674;2046;5949.0,27;362
data,1228086000000,674;5796;5949.0,27;362
data,1228086000000,674;12302;5949.0,27;362
data,1228086000000,675;12392;5950.0,27;362
data,1228086000000,675;9057;5950.0,27;362
data,1228086000000,675;8304;5951.0,27;362
data,1228086000000,675;8304;5952.0,27;362
data,1228086000000,675;292;5953.0,27;362
data,1228086000000,675;12392;5954.0,27;362
data,1230764400000,675;9341;5955.0,27;362
data,1230764400000,675;11563;5955.0,27;362
data,1230764400000,675;7611;5956.0,27;362
data,1230764400000,675;9962;5956.0,27;362
data,1230764400000,675;3287;5956.0,27;362
data,1230764400000,675;5169;5956.0,27;362
data,1230764400000,675;4608;5956.0,27;362
data,1230764400000,675;8763;5957.0,27;362
data,1230764400000,675;6277;5958.0,27;362
data,1230764400000,675;8946;5958.0,27;362
data,1230764400000,675;7643;5958.0,27;362
data,1230764400000,675;6692;5959.0,27;362
data,1230764400000,675;11768;5960.0,27;362
data,1230764400000,675;12216;5961.0,27;362
data,1230764400000,675;8304;5962.0,27;362
data,1230764400000,675;10712;5962.0,27;362
data,1230764400000,675;4413;5962.0,27;362
data,1230764400000,675;5901;5963.0,27;362
data,1230764400000,675;12392;5964.0,27;362
data,1230764400000,675;1536;5965.0,27;362
data,1230764400000,676;1859;5965.0,27;362
data,1230764400000,676;6277;5966.0,27;362
data,1230764400000,676;6694;5967.0,27;362
data,1230764400000,676;9627;5968.0,27;362
data,1230764400000,676;6428;5968.0,27;362
data,1230764400000,676;7044;5969.0,27;362
data,1230764400000,676;1606;5969.0,27;362
data,1230764400000,676;11295;5970.0,27;362
data,1230764400000,676;6694;5971.0,27;362
data,1230764400000,676;12216;5972.0,27;362
data,1230764400000,676;8134;5973.0,27;362
data,1230764400000,676;1319;5974.0,27;362
data,1230764400000,676;3422;5974.0,27;362
data,1230764400000,676;1187;5975.0,27;362
data,1230764400000,676;5497;5975.0,27;362
data,1230764400000,676;2647;5975.0,27;362
data,1230764400000,676;11019;5975.0,27;362
data,1230764400000,676;4104;5975.0,27;362
data,1230764400000,676;2118;5975.0,27;362
data,1230764400000,676;4800;5976.0,27;362
data,1230764400000,676;10486;5977.0,27;362
data,1230764400000,676;9057;5977.0,27;362
data,1230764400000,676;12216;5978.0,27;362
data,1230764400000,677;12253;5978.0,27;362
data,1230764400000,677;671;5978.0,27;362
data,1230764400000,677;995;5979.0,27;362
data,1230764400000,677;3095;5979.0,27;362
data,1230764400000,677;12392;5980.0,27;362
data,1230764400000,677;1887;5981.0,27;362
data,1230764400000,677;866;5982.0,27;362
data,1230764400000,678;5647;5982.0,27;362
data,1230764400000,678;9990;5982.0,27;362
data,1230764400000,678;5901;5983.0,27;362
data,1230764400000,678;2950;5983.0,27;362
data,1230764400000,678;2907;5983.0,27;362
data,1230764400000,678;5065;5983.0,27;362
data,1230764400000,678;960;5983.0,27;362
data,1230764400000,678;995;5984.0,27;362
data,1230764400000,678;6277;5985.0,27;362
data,1230764400000,678;6692;5986.0,27;362
data,1230764400000,678;9931;5987.0,27;362
data,1230764400000,678;7768;5987.0,27;362
data,1230764400000,678;12392;5988.0,27;362
data,1230764400000,678;1539;5988.0,27;362
data,1230764400000,678;10822;5989.0,27;362
data,1230764400000,678;12392;5990.0,27;362
data,1230764400000,679;292;5991.0,27;362
data,1230764400000,679;12392;5992.0,27;362
data,1230764400000,679;8662;5992.0,27;362
data,1230764400000,679;5688;5992.0,27;362
data,1230764400000,679;7357;5992.0,27;362
data,1230764400000,679;7044;5993.0,27;362
data,1230764400000,679;5901;5994.0,27;362
data,1230764400000,680;2707;5994.0,27;362
data,1230764400000,680;2221;5994.0,27;362
data,1230764400000,680;10942;5995.0,27;362
data,1230764400000,680;6277;5996.0,27;362
data,1230764400000,680;6694;5997.0,27;362
data,1230764400000,680;69;5998.0,27;362
data,1230764400000,680;292;5999.0,27;362
data,1230764400000,681;69;6000.0,27;362
data,1230764400000,681;8134;6001.0,27;362
data,1230764400000,682;10822;6002.0,27;362
data,1230764400000,682;3901;6002.0,27;362
data,1230764400000,682;8763;6003.0,27;362
data,1230764400000,682;9341;6004.0,27;362
data,1230764400000,682;8112;6004.0,27;362
data,1230764400000,682;5672;6004.0,27;362
data,1230764400000,682;9759;6004.0,27;362
data,1230764400000,682;12216;6005.0,27;362
data,1230764400000,682;1187;6006.0,27;362
data,1230764400000,682;6277;6007.0,27;362
data,1230764400000,682;8304;6008.0,27;362
data,1230764400000,682;292;6009.0,27;362
data,1230764400000,682;1187;6010.0,27;362
data,1230764400000,682;6694;6011.0,27;362
data,1230764400000,682;8426;6011.0,27;362
data,1230764400000,682;7310;6011.0,27;362
data,1230764400000,682;8763;6012.0,27;362
data,1230764400000,683;3137;6012.0,27;362
data,1230764400000,683;12258;6012.0,27;362
data,1230764400000,683;4015;6012.0,27;362
data,1230764400000,683;12392;6013.0,27;362
data,1230764400000,683;6099;6013.0,27;362
data,1230764400000,683;8763;6014.0,27;362
data,1230764400000,683;8339;6014.0,27;362
data,1230764400000,683;1490;6014.0,27;362
data,1230764400000,683;2256;6014.0,27;362
data,1230764400000,683;8305;6014.0,27;362
data,1230764400000,683;9262;6014.0,27;362
data,1230764400000,683;10762;6014.0,27;362
data,1230764400000,683;6277;6015.0,27;362
data,1230764400000,683;7470;6015.0,27;362
