New Run at  07/14/2017 15:34:22
, Time, RandomReward; Master_ActiveReward; 
data,1267398000000,2442;9411;18675
data,1267398000000,2442;5245;18676
data,1267398000000,2442;6542;18676
data,1267398000000,2442;11113;18677
data,1267398000000,2442;11113;18678
data,1267398000000,2442;1906;18679
data,1267398000000,2442;1485;18680
data,1267398000000,2442;5883;18681
data,1267398000000,2442;11566;18681
data,1267398000000,2442;2415;18681
data,1267398000000,2442;11126;18681
data,1267398000000,2442;9855;18681
data,1267398000000,2442;7050;18682
data,1267398000000,2442;8655;18682
data,1267398000000,2442;7406;18682
data,1267398000000,2442;2427;18682
data,1267398000000,2443;4224;18683
data,1267398000000,2443;3890;18683
data,1267398000000,2443;659;18684
data,1267398000000,2443;4389;18684
data,1267398000000,2444;4668;18684
data,1267398000000,2444;11271;18685
data,1267398000000,2444;8117;18685
data,1267398000000,2444;6021;18685
data,1267398000000,2444;6033;18686
data,1267398000000,2444;9045;18686
data,1267398000000,2444;1063;18687
data,1267398000000,2444;6199;18688
data,1267398000000,2444;6045;18689
data,1267398000000,2444;12260;18689
data,1267398000000,2444;5235;18689
data,1267398000000,2444;3722;18689
data,1267398000000,2444;8263;18690
data,1267398000000,2444;6575;18691
data,1267398000000,2444;7501;18692
data,1267398000000,2444;541;18693
data,1267398000000,2444;9423;18693
data,1267398000000,2444;20;18693
data,1267398000000,2444;10720;18694
data,1267398000000,2444;1063;18695
data,1267398000000,2444;3962;18695
data,1267398000000,2444;3352;18695
data,1267398000000,2444;4607;18696
data,1267398000000,2444;8798;18696
data,1267398000000,2444;4038;18696
data,1267398000000,2444;5531;18697
data,1267398000000,2444;12067;18697
data,1267398000000,2444;10700;18698
data,1267398000000,2444;7950;18698
data,1267398000000,2444;4501;18698
data,1267398000000,2444;10324;18698
data,1267398000000,2444;9047;18698
data,1267398000000,2444;6097;18699
data,1267398000000,2444;6453;18699
data,1267398000000,2444;5364;18699
data,1267398000000,2444;5978;18700
data,1267398000000,2444;3744;18701
data,1267398000000,2444;3744;18702
data,1267398000000,2444;4229;18702
data,1267398000000,2444;4434;18703
data,1267398000000,2444;670;18704
data,1267398000000,2444;7858;18704
data,1267398000000,2444;4434;18705
data,1267398000000,2444;529;18705
data,1267398000000,2444;8171;18706
data,1267398000000,2444;3657;18706
data,1267398000000,2444;4453;18706
data,1267398000000,2444;6514;18707
data,1267398000000,2444;4051;18708
data,1267398000000,2444;10460;18709
data,1267398000000,2444;4000;18709
data,1267398000000,2444;9650;18709
data,1267398000000,2444;9461;18709
data,1267398000000,2444;1331;18710
data,1267398000000,2444;6230;18711
data,1267398000000,2444;1331;18712
data,1270072800000,2444;10094;18713
data,1270072800000,2444;4349;18713
data,1270072800000,2444;1485;18714
data,1270072800000,2444;6125;18714
data,1270072800000,2444;2174;18715
data,1270072800000,2444;251;18715
data,1270072800000,2444;9411;18715
data,1270072800000,2444;1485;18716
data,1270072800000,2444;9975;18716
data,1270072800000,2445;5722;18716
data,1270072800000,2445;9774;18716
data,1270072800000,2445;6045;18717
data,1270072800000,2445;1822;18718
data,1270072800000,2445;2360;18719
data,1270072800000,2445;2787;18719
data,1270072800000,2445;1778;18719
data,1270072800000,2445;4571;18719
data,1270072800000,2445;4674;18720
data,1270072800000,2445;2435;18721
data,1270072800000,2445;1551;18721
data,1270072800000,2446;8038;18722
data,1270072800000,2447;10094;18723
data,1270072800000,2447;8171;18724
data,1270072800000,2447;9900;18724
data,1270072800000,2447;6476;18725
data,1270072800000,2447;572;18726
data,1270072800000,2447;572;18727
data,1270072800000,2447;10832;18727
data,1270072800000,2448;8713;18727
data,1270072800000,2448;6620;18728
data,1270072800000,2448;10460;18729
data,1270072800000,2448;7911;18730
data,1270072800000,2448;2026;18730
data,1270072800000,2448;4517;18731
data,1270072800000,2448;6589;18732
data,1270072800000,2448;3874;18733
data,1270072800000,2448;4674;18734
data,1270072800000,2448;935;18735
data,1270072800000,2448;4517;18736
data,1270072800000,2448;1063;18737
data,1270072800000,2448;10094;18738
data,1270072800000,2448;11113;18739
data,1270072800000,2448;2174;18740
data,1270072800000,2448;1549;18741
data,1270072800000,2448;10391;18742
data,1270072800000,2448;10533;18742
data,1270072800000,2448;2419;18742
data,1270072800000,2448;5783;18743
data,1270072800000,2448;1063;18744
data,1270072800000,2448;7012;18745
data,1270072800000,2448;8171;18746
data,1270072800000,2448;12013;18746
data,1270072800000,2448;5129;18746
data,1270072800000,2448;6589;18747
data,1270072800000,2448;3105;18748
data,1270072800000,2449;6386;18748
data,1270072800000,2449;8798;18748
data,1270072800000,2449;6876;18749
data,1270072800000,2449;7730;18750
data,1270072800000,2449;2034;18751
data,1270072800000,2449;10463;18751
data,1270072800000,2449;1070;18752
data,1270072800000,2449;1798;18753
data,1270072800000,2449;1717;18753
data,1270072800000,2449;11180;18754
data,1270072800000,2449;7630;18754
data,1270072800000,2449;4396;18755
data,1270072800000,2449;4418;18755
data,1270072800000,2450;7050;18756
data,1270072800000,2450;8798;18756
data,1270072800000,2450;6097;18757
data,1270072800000,2450;10028;18757
data,1270072800000,2450;9485;18757
data,1270072800000,2450;6473;18757
data,1270072800000,2450;2945;18757
data,1270072800000,2450;2459;18758
data,1270072800000,2450;11635;18758
data,1270072800000,2450;11577;18759
data,1270072800000,2450;3874;18760
data,1270072800000,2450;5547;18760
data,1270072800000,2450;3874;18761
data,1270072800000,2450;7260;18761
data,1270072800000,2450;111;18762
data,1270072800000,2450;2395;18763
data,1270072800000,2450;3817;18763
data,1270072800000,2450;8005;18764
data,1270072800000,2450;1473;18765
data,1270072800000,2450;8232;18765
data,1270072800000,2450;4500;18765
data,1270072800000,2450;11113;18766
data,1270072800000,2450;11566;18766
data,1270072800000,2450;3028;18767
data,1270072800000,2450;2188;18767
data,1270072800000,2450;2395;18768
data,1270072800000,2450;10460;18769
data,1270072800000,2450;2034;18770
data,1270072800000,2450;2174;18771
data,1270072800000,2450;4182;18771
data,1270072800000,2450;12293;18771
data,1270072800000,2450;5431;18771
data,1270072800000,2450;4100;18772
data,1270072800000,2450;1485;18773
data,1270072800000,2450;6116;18774
data,1270072800000,2450;2174;18775
data,1270072800000,2450;6045;18776
data,1270072800000,2450;2395;18777
data,1270072800000,2450;2656;18777
data,1270072800000,2450;5575;18777
data,1270072800000,2450;11033;18777
data,1270072800000,2450;7012;18778
data,1270072800000,2450;7870;18778
data,1270072800000,2450;2545;18778
data,1270072800000,2450;2174;18779
data,1270072800000,2450;1415;18779
data,1270072800000,2450;4501;18779
data,1270072800000,2450;2832;18780
data,1270072800000,2451;10690;18780
data,1270072800000,2451;6958;18780
data,1270072800000,2451;3105;18781
data,1270072800000,2451;572;18782
data,1270072800000,2451;1243;18782
data,1270072800000,2451;6240;18782
data,1270072800000,2451;4674;18783
data,1270072800000,2451;3105;18784
data,1270072800000,2451;8171;18785
data,1270072800000,2451;3744;18786
data,1270072800000,2451;4744;18786
data,1270072800000,2451;6199;18787
data,1270072800000,2451;6534;18788
data,1270072800000,2451;10150;18788
data,1270072800000,2451;572;18789
data,1270072800000,2451;1906;18790
data,1270072800000,2451;9423;18790
data,1270072800000,2451;7911;18791
data,1270072800000,2451;1906;18792
data,1270072800000,2451;3105;18793
data,1270072800000,2451;1211;18794
data,1270072800000,2451;11017;18794
data,1270072800000,2451;8005;18795
data,1270072800000,2451;8749;18796
data,1270072800000,2451;957;18796
data,1270072800000,2451;6033;18797
data,1270072800000,2451;3770;18798
data,1270072800000,2451;23;18798
data,1270072800000,2451;4171;18799
data,1270072800000,2451;4434;18800
data,1270072800000,2451;7730;18801
data,1270072800000,2451;9045;18801
data,1270072800000,2451;9841;18802
data,1270072800000,2452;3028;18803
data,1270072800000,2452;2435;18804
data,1270072800000,2452;5400;18805
data,1270072800000,2452;373;18805
data,1270072800000,2452;4224;18806
data,1272664800000,2452;2153;18806
data,1272664800000,2452;5614;18807
data,1272664800000,2452;9595;18807
data,1272664800000,2452;5614;18808
data,1272664800000,2452;9267;18809
data,1272664800000,2452;9460;18810
data,1272664800000,2452;2735;18810
data,1272664800000,2452;5315;18810
data,1272664800000,2452;639;18810
data,1272664800000,2452;8713;18810
data,1272664800000,2453;6033;18811
data,1272664800000,2453;9900;18811
data,1272664800000,2453;4396;18812
data,1272664800000,2453;5364;18812
data,1272664800000,2453;5883;18813
data,1272664800000,2453;5790;18813
data,1272664800000,2453;2174;18814
data,1272664800000,2453;7149;18814
data,1272664800000,2453;4396;18815
data,1272664800000,2453;1473;18816
data,1272664800000,2453;10172;18816
data,1272664800000,2453;3662;18817
data,1272664800000,2453;7681;18818
data,1272664800000,2453;2415;18818
data,1272664800000,2453;7396;18819
data,1272664800000,2453;7396;18820
data,1272664800000,2453;11274;18820
data,1272664800000,2453;8556;18820
data,1272664800000,2453;5280;18820
data,1272664800000,2453;4000;18820
data,1272664800000,2453;6620;18821
data,1272664800000,2453;11334;18821
data,1272664800000,2453;2242;18821
data,1272664800000,2453;6394;18821
data,1272664800000,2453;6045;18822
data,1272664800000,2453;1949;18822
data,1272664800000,2453;8487;18822
data,1272664800000,2453;8936;18822
data,1272664800000,2453;7920;18823
data,1272664800000,2453;12095;18823
data,1272664800000,2453;5614;18824
data,1272664800000,2453;1838;18824
data,1272664800000,2453;3070;18824
data,1272664800000,2453;10302;18824
data,1272664800000,2453;6620;18825
data,1272664800000,2453;3727;18825
data,1272664800000,2453;1604;18826
data,1272664800000,2453;10929;18827
data,1272664800000,2453;6474;18827
data,1272664800000,2453;4434;18828
data,1272664800000,2453;2174;18829
data,1272664800000,2453;7213;18829
data,1272664800000,2453;7396;18830
data,1272664800000,2453;1063;18831
data,1272664800000,2453;915;18832
data,1272664800000,2454;9514;18832
data,1272664800000,2454;3790;18833
data,1272664800000,2454;910;18834
data,1272664800000,2454;11113;18835
data,1272664800000,2454;4051;18836
data,1272664800000,2454;116;18836
data,1272664800000,2454;10929;18837
data,1272664800000,2454;4528;18837
data,1272664800000,2454;2656;18837
data,1272664800000,2454;8749;18838
data,1272664800000,2454;7734;18838
data,1272664800000,2454;1063;18839
data,1275343200000,2454;3676;18840
data,1275343200000,2454;8489;18840
data,1275343200000,2454;7760;18841
data,1275343200000,2454;12394;18841
data,1275343200000,2454;7857;18842
data,1275343200000,2454;1497;18843
data,1275343200000,2454;8134;18844
data,1275343200000,2454;5783;18845
data,1275343200000,2454;3912;18845
data,1275343200000,2454;10239;18845
data,1275343200000,2454;11715;18846
data,1275343200000,2454;3912;18846
data,1275343200000,2454;2091;18846
data,1275343200000,2454;5393;18846
data,1275343200000,2454;10929;18847
data,1275343200000,2454;6033;18848
data,1275343200000,2454;1070;18849
data,1275343200000,2454;4026;18849
data,1275343200000,2454;1211;18850
data,1275343200000,2454;8134;18851
data,1275343200000,2454;1549;18852
data,1275343200000,2454;3817;18852
data,1275343200000,2454;1594;18852
data,1275343200000,2454;4607;18853
data,1275343200000,2454;11499;18853
data,1275343200000,2454;6534;18854
data,1275343200000,2454;5280;18854
data,1275343200000,2455;3676;18855
data,1275343200000,2455;8263;18856
data,1275343200000,2455;6817;18856
data,1275343200000,2455;5279;18856
data,1275343200000,2455;6125;18856
data,1275343200000,2455;4418;18856
data,1275343200000,2455;6097;18857
data,1275343200000,2455;4000;18857
data,1275343200000,2455;1473;18858
data,1275343200000,2455;11577;18859
data,1275343200000,2455;8263;18860
data,1275343200000,2455;7760;18861
data,1275343200000,2455;6033;18862
data,1275343200000,2455;1110;18863
data,1275343200000,2455;8800;18863
data,1275343200000,2455;7715;18864
data,1275343200000,2455;7119;18865
data,1275343200000,2455;3794;18865
data,1275343200000,2455;3874;18866
data,1275343200000,2455;10391;18867
data,1275343200000,2455;10092;18867
data,1275343200000,2455;11113;18868
data,1275343200000,2455;2559;18868
data,1275343200000,2456;2599;18869
data,1275343200000,2456;5205;18869
data,1275343200000,2456;6534;18870
data,1275343200000,2456;8038;18871
data,1275343200000,2456;7119;18872
data,1275343200000,2456;3857;18872
data,1275343200000,2456;2091;18872
data,1275343200000,2456;1822;18873
data,1275343200000,2456;3950;18873
data,1275343200000,2456;144;18874
data,1275343200000,2456;2552;18875
data,1275343200000,2456;6656;18875
data,1275343200000,2456;4971;18875
data,1275343200000,2456;513;18876
data,1275343200000,2456;9411;18876
data,1275343200000,2456;11147;18877
data,1277935200000,2456;4840;18878
data,1277935200000,2456;1480;18879
data,1277935200000,2456;5667;18879
data,1277935200000,2456;1594;18879
data,1277935200000,2456;12443;18880
data,1277935200000,2456;4229;18880
data,1277935200000,2456;11296;18880
data,1277935200000,2456;7227;18880
data,1277935200000,2456;12178;18880
data,1277935200000,2456;1964;18881
data,1277935200000,2456;3890;18881
data,1277935200000,2456;10543;18882
data,1277935200000,2456;1559;18882
data,1277935200000,2456;11812;18883
data,1277935200000,2457;709;18883
data,1277935200000,2457;1431;18883
data,1277935200000,2458;23;18883
data,1277935200000,2458;6045;18884
data,1277935200000,2458;6514;18885
data,1277935200000,2458;170;18886
data,1277935200000,2459;6476;18887
data,1277935200000,2459;10929;18888
data,1277935200000,2459;2559;18888
data,1277935200000,2459;1285;18889
data,1277935200000,2459;4521;18889
data,1277935200000,2459;4479;18890
data,1277935200000,2459;4290;18891
data,1277935200000,2460;9119;18892
data,1277935200000,2460;8005;18893
data,1277935200000,2460;9955;18893
data,1277935200000,2460;2832;18894
data,1277935200000,2460;1057;18895
data,1277935200000,2460;86;18896
data,1277935200000,2460;6453;18896
data,1277935200000,2460;4722;18896
data,1277935200000,2460;8005;18897
data,1277935200000,2460;163;18897
data,1277935200000,2460;1549;18898
data,1277935200000,2460;9119;18899
data,1277935200000,2460;1549;18900
data,1277935200000,2460;5478;18900
data,1277935200000,2460;7231;18900
data,1277935200000,2460;2174;18901
data,1277935200000,2460;5399;18902
data,1277935200000,2460;8786;18903
data,1277935200000,2460;5487;18903
data,1277935200000,2460;2877;18903
data,1277935200000,2460;5539;18903
data,1277935200000,2460;6945;18903
data,1277935200000,2460;4258;18904
data,1277935200000,2460;2459;18905
data,1277935200000,2460;10038;18906
data,1277935200000,2460;12443;18907
data,1277935200000,2460;4453;18907
data,1277935200000,2460;572;18908
data,1277935200000,2460;6592;18909
data,1277935200000,2460;1285;18910
data,1277935200000,2460;1057;18911
data,1277935200000,2460;9047;18911
data,1277935200000,2461;709;18911
data,1277935200000,2461;4479;18912
data,1277935200000,2461;8357;18913
data,1280613600000,2461;9855;18913
data,1280613600000,2461;5836;18913
data,1280613600000,2461;12195;18914
data,1280613600000,2461;9537;18915
data,1280613600000,2461;11147;18916
data,1280613600000,2461;3028;18917
data,1280613600000,2461;7797;18917
data,1280613600000,2461;8547;18917
data,1280613600000,2461;7760;18918
data,1280613600000,2461;3028;18919
data,1280613600000,2461;373;18919
data,1280613600000,2461;4668;18919
data,1280613600000,2461;6045;18920
data,1280613600000,2461;2454;18921
data,1280613600000,2461;6045;18922
data,1280613600000,2461;3874;18923
data,1280613600000,2461;10806;18923
data,1280613600000,2461;7911;18924
data,1280613600000,2461;2435;18925
data,1280613600000,2461;4713;18925
data,1280613600000,2461;11113;18926
data,1280613600000,2461;7119;18927
data,1280613600000,2461;12054;18927
data,1280613600000,2461;11113;18928
data,1280613600000,2461;4624;18929
data,1280613600000,2461;6045;18930
data,1280613600000,2461;6807;18931
data,1280613600000,2461;11094;18931
data,1280613600000,2461;11147;18932
data,1280613600000,2461;9079;18932
data,1280613600000,2461;6097;18933
data,1280613600000,2461;529;18933
data,1280613600000,2461;5883;18934
data,1280613600000,2461;2007;18935
data,1280613600000,2461;1341;18935
