New Run at  10/31/2017 20:28:11
, Time, RandomReward; UniformAdTSReward, ClusterID;UserID;UniformAdTSModelUsed,
data,1264978800000,32;7376;313,14;923
data,1264978800000,33;5126;314,14;923
data,1264978800000,33;4132;314,14;923
data,1264978800000,34;4594;315,14;923
data,1264978800000,34;4594;316,14;923
data,1264978800000,34;3041;317,14;923
data,1264978800000,34;1363;317,14;923
data,1264978800000,34;7598;318,14;923
data,1267398000000,34;2144;319,14;923
data,1267398000000,34;2190;320,14;923
data,1267398000000,34;6168;321,14;923
data,1267398000000,34;4399;321,14;923
data,1267398000000,34;8556;322,14;923
data,1267398000000,34;7694;322,14;923
data,1267398000000,34;3157;322,14;923
data,1267398000000,34;1354;323,14;923
data,1267398000000,34;1354;324,14;923
data,1267398000000,34;5689;324,14;923
data,1267398000000,34;3328;325,14;923
data,1267398000000,34;5459;326,14;923
data,1267398000000,34;2368;327,14;923
data,1267398000000,34;248;328,14;923
data,1270072800000,34;3742;328,14;923
data,1270072800000,34;9823;328,14;923
data,1270072800000,34;4163;328,14;923
data,1270072800000,34;2139;329,14;923
data,1270072800000,34;5596;330,14;923
data,1270072800000,34;5772;331,14;923
data,1270072800000,34;9852;332,14;923
data,1270072800000,34;5313;332,14;923
data,1270072800000,34;9866;333,14;923
data,1270072800000,34;9874;334,14;923
data,1270072800000,34;5459;335,14;923
data,1270072800000,34;612;336,14;923
data,1270072800000,34;2466;337,14;923
data,1270072800000,34;8201;338,14;923
data,1270072800000,34;7664;338,14;923
data,1270072800000,34;2831;339,14;923
data,1270072800000,34;5638;340,14;923
data,1270072800000,34;4392;341,14;923
data,1270072800000,34;2268;342,14;923
data,1270072800000,34;328;342,14;923
data,1270072800000,34;8517;342,14;923
data,1270072800000,34;9942;343,14;923
data,1270072800000,34;9953;343,14;923
data,1270072800000,34;6357;344,14;923
data,1270072800000,34;140;344,14;923
data,1270072800000,34;1637;344,14;923
data,1270072800000,35;8488;344,14;923
data,1270072800000,35;3168;344,14;923
data,1270072800000,35;406;344,14;923
data,1270072800000,35;4135;345,14;923
data,1270072800000,35;89;345,14;923
data,1270072800000,35;2207;345,14;923
data,1270072800000,35;10007;346,14;923
data,1270072800000,35;10012;347,14;923
data,1270072800000,35;10016;347,14;923
data,1270072800000,35;10023;348,14;923
data,1270072800000,35;1802;348,14;923
data,1270072800000,35;8556;349,14;923
data,1270072800000,35;5518;350,14;923
data,1270072800000,35;8591;350,14;923
data,1270072800000,35;6009;351,14;923
data,1270072800000,35;2723;351,14;923
data,1270072800000,35;10062;351,14;923
data,1270072800000,35;248;352,14;923
data,1270072800000,36;2968;353,14;923
data,1270072800000,36;3765;354,14;923
data,1270072800000,36;3765;355,14;923
data,1270072800000,36;5975;355,14;923
data,1270072800000,37;3566;355,14;923
data,1270072800000,37;5854;356,14;923
data,1272664800000,37;10107;357,14;923
data,1272664800000,37;4783;357,14;923
data,1272664800000,37;1606;357,14;923
data,1272664800000,37;3502;357,14;923
data,1272664800000,37;8556;358,14;923
data,1272664800000,37;5361;359,14;923
data,1272664800000,37;2144;360,14;923
data,1272664800000,37;4888;360,14;923
data,1272664800000,37;342;360,14;923
data,1272664800000,37;1143;360,14;923
data,1272664800000,37;3934;361,14;923
data,1272664800000,37;3243;362,14;923
data,1272664800000,38;10164;363,14;923
data,1272664800000,38;5518;364,14;923
data,1272664800000,38;6248;364,14;923
data,1272664800000,38;3187;364,14;923
data,1272664800000,38;9942;365,14;923
data,1272664800000,38;4737;365,14;923
data,1272664800000,38;6838;365,14;923
data,1272664800000,38;183;366,14;923
data,1272664800000,38;4455;366,14;923
data,1272664800000,38;6495;366,14;923
data,1272664800000,38;894;367,14;923
data,1272664800000,38;8552;368,14;923
data,1272664800000,38;2466;369,14;923
data,1272664800000,38;10229;370,14;923
data,1272664800000,38;1032;370,14;923
data,1272664800000,38;6834;371,14;923
data,1272664800000,39;8380;372,14;923
data,1275343200000,39;273;373,14;923
data,1275343200000,39;2968;374,14;923
data,1275343200000,39;612;375,14;923
data,1275343200000,40;5372;375,14;923
data,1275343200000,40;6009;376,14;923
data,1275343200000,40;10256;377,14;923
data,1275343200000,40;10007;378,14;923
data,1275343200000,40;5041;379,14;923
data,1275343200000,40;7026;380,14;923
data,1275343200000,40;5525;380,14;923
data,1275343200000,40;2144;381,14;923
data,1275343200000,40;7742;382,14;923
data,1275343200000,40;10289;383,14;923
data,1275343200000,40;2221;383,14;923
data,1275343200000,40;3019;384,14;923
data,1275343200000,40;7086;384,14;923
data,1275343200000,40;10168;384,14;923
data,1275343200000,40;5892;385,14;923
data,1275343200000,40;2223;385,14;923
data,1275343200000,40;10318;385,14;923
data,1275343200000,40;4772;385,14;923
data,1275343200000,40;3328;386,14;923
data,1275343200000,40;4038;386,14;923
data,1275343200000,40;10334;386,14;923
data,1275343200000,40;10339;386,14;923
data,1275343200000,40;3742;386,14;923
data,1275343200000,40;3799;387,14;923
data,1275343200000,40;3411;388,14;923
data,1275343200000,40;2368;389,14;923
data,1275343200000,40;7416;389,14;923
data,1275343200000,40;3350;390,14;923
data,1275343200000,40;3328;391,14;923
data,1275343200000,40;5997;391,14;923
data,1275343200000,40;3437;392,14;923
data,1275343200000,40;812;393,14;923
data,1275343200000,40;3041;394,14;923
data,1275343200000,40;1363;394,14;923
data,1275343200000,40;4964;394,14;923
data,1275343200000,40;10401;394,14;923
data,1275343200000,40;5815;395,14;923
data,1275343200000,40;1238;395,14;923
data,1275343200000,40;2368;396,14;923
data,1275343200000,40;6350;396,14;923
data,1275343200000,40;4132;396,14;923
data,1275343200000,40;10428;397,14;923
data,1275343200000,40;691;398,14;923
data,1275343200000,40;2144;399,14;923
data,1277935200000,40;5840;400,14;923
data,1277935200000,40;869;401,14;923
data,1277935200000,40;10449;402,14;923
data,1277935200000,40;588;402,14;923
data,1277935200000,40;4871;403,14;923
data,1277935200000,40;5772;404,14;923
data,1277935200000,40;2817;404,14;923
data,1277935200000,40;1739;404,14;923
data,1277935200000,40;10471;404,14;923
data,1277935200000,40;1082;404,14;923
data,1277935200000,40;10478;404,14;923
data,1277935200000,40;5566;405,14;923
data,1277935200000,40;633;406,14;923
data,1277935200000,40;10492;406,14;923
data,1277935200000,40;10500;406,14;923
data,1277935200000,40;9030;407,14;923
data,1277935200000,40;5176;407,14;923
data,1277935200000,40;82;408,14;923
data,1280613600000,40;4702;409,14;923
data,1280613600000,40;10523;409,14;923
data,1280613600000,40;8675;409,14;923
data,1280613600000,40;1552;409,14;923
data,1280613600000,40;450;409,14;923
data,1280613600000,40;359;409,14;923
data,1280613600000,40;2531;410,14;923
data,1280613600000,40;1974;410,14;923
data,1280613600000,40;776;411,14;923
data,1280613600000,40;1603;411,14;923
data,1280613600000,40;10547;412,14;923
data,1280613600000,40;6856;412,14;923
data,1280613600000,40;3779;413,14;923
data,1280613600000,40;248;414,14;923
data,1280613600000,40;5796;414,14;923
data,1280613600000,40;5029;414,14;923
data,1280613600000,40;6544;415,14;923
data,1280613600000,40;7536;416,14;923
data,1280613600000,41;1275;416,14;923
data,1280613600000,41;8234;416,14;923
data,1280613600000,41;4166;416,14;923
data,1280613600000,41;1491;417,14;923
data,1280613600000,41;10595;417,14;923
data,1280613600000,41;2368;418,14;923
data,1280613600000,41;6255;418,14;923
data,1280613600000,41;9614;418,14;923
data,1280613600000,41;10607;419,14;923
data,1280613600000,41;4060;420,14;923
data,1283292000000,41;9678;420,14;923
data,1283292000000,41;9095;420,14;923
data,1283292000000,41;753;421,14;923
data,1283292000000,41;4972;421,14;923
data,1283292000000,41;2368;422,14;923
data,1283292000000,41;753;423,14;923
data,1283292000000,41;4681;423,14;923
data,1283292000000,41;8675;423,14;923
data,1283292000000,41;2144;424,14;923
data,1283292000000,41;6009;425,14;923
data,1283292000000,41;5423;425,14;923
data,1283292000000,42;7717;425,14;923
data,1283292000000,42;10659;425,14;923
data,1283292000000,42;10661;426,14;923
data,1283292000000,42;10668;426,14;923
data,1283292000000,42;3924;427,14;923
data,1283292000000,42;7123;427,14;923
data,1283292000000,42;7506;428,14;923
data,1283292000000,42;9158;428,14;923
data,1283292000000,42;6248;428,14;923
data,1283292000000,42;234;428,14;923
data,1283292000000,42;9653;429,14;923
data,1283292000000,42;1098;429,14;923
data,1283292000000,42;466;430,14;923
data,1283292000000,42;5082;430,14;923
data,1283292000000,42;4924;431,14;923
data,1283292000000,42;8201;432,14;923
data,1283292000000,42;7367;432,14;923
data,1283292000000,42;10595;432,14;923
data,1283292000000,42;1603;432,14;923
data,1283292000000,42;2458;432,14;923
data,1283292000000,42;948;433,14;923
data,1283292000000,42;7943;434,14;923
data,1283292000000,42;2101;435,14;923
data,1283292000000,42;3117;436,14;923
data,1283292000000,42;5224;437,14;923
data,1283292000000,42;2746;438,14;923
data,1283292000000,42;3780;439,14;923
data,1283292000000,42;4418;439,14;923
data,1283292000000,42;4836;440,14;923
data,1283292000000,42;1354;441,14;923
data,1283292000000,43;7664;441,14;923
data,1283292000000,43;1042;441,14;923
data,1283292000000,43;5459;442,14;923
data,1283292000000,43;10786;443,14;923
data,1283292000000,43;2816;444,14;923
data,1285884000000,43;6008;445,14;923
data,1285884000000,43;753;446,14;923
data,1285884000000,43;10500;446,14;923
data,1285884000000,43;4010;447,14;923
data,1285884000000,43;8790;448,14;923
data,1285884000000,43;7598;449,14;923
data,1285884000000,43;1491;450,14;923
data,1285884000000,43;7079;450,14;923
data,1285884000000,43;3060;451,14;923
data,1285884000000,43;6067;452,14;923
data,1285884000000,43;8763;453,14;923
data,1285884000000,43;3420;454,14;923
data,1285884000000,43;2118;454,14;923
data,1285884000000,43;612;455,14;923
data,1285884000000,43;529;456,14;923
data,1285884000000,43;4891;457,14;923
data,1285884000000,43;8556;458,14;923
data,1285884000000,43;10850;459,14;923
data,1285884000000,43;3502;459,14;923
data,1285884000000,43;8201;460,14;923
data,1285884000000,43;3834;461,14;923
data,1285884000000,43;248;462,14;923
data,1285884000000,44;1161;462,14;923
data,1285884000000,44;2726;462,14;923
data,1285884000000,44;4734;462,14;923
data,1285884000000,44;4392;463,14;923
data,1285884000000,44;5494;464,14;923
data,1285884000000,44;1819;465,14;923
data,1285884000000,44;5878;466,14;923
data,1285884000000,44;6746;466,14;923
data,1285884000000,44;2190;467,14;923
data,1285884000000,44;5566;468,14;923
data,1285884000000,44;248;469,14;923
data,1285884000000,44;1929;470,14;923
data,1285884000000,44;3041;471,14;923
data,1285884000000,44;5566;472,14;923
data,1285884000000,44;3746;473,14;923
data,1285884000000,44;274;473,14;923
data,1285884000000,44;636;474,14;923
data,1285884000000,44;2144;475,14;923
data,1285884000000,44;5878;476,14;923
data,1285884000000,44;5297;477,14;923
data,1285884000000,44;6726;477,14;923
data,1285884000000,44;9468;477,14;923
data,1285884000000,44;2134;477,14;923
data,1285884000000,45;10938;477,14;923
data,1285884000000,45;7730;477,14;923
data,1285884000000,45;7506;478,14;923
data,1285884000000,45;7453;478,14;923
data,1285884000000,45;245;478,14;923
data,1285884000000,45;8017;479,14;923
data,1285884000000,45;2999;479,14;923
data,1285884000000,45;2368;480,14;923
data,1285884000000,45;10256;481,14;923
data,1285884000000,45;10969;481,14;923
data,1285884000000,45;4841;482,14;923
data,1285884000000,45;8763;483,14;923
data,1285884000000,45;10980;483,14;923
data,1285884000000,45;2190;484,14;923
data,1285884000000,45;6300;484,14;923
data,1285884000000,45;440;485,14;923
data,1285884000000,46;1354;486,14;923
data,1285884000000,46;3041;487,14;923
data,1285884000000,46;1284;487,14;923
data,1285884000000,46;2419;487,14;923
data,1285884000000,46;5878;488,14;923
data,1285884000000,46;3041;489,14;923
data,1285884000000,46;7112;490,14;923
data,1285884000000,46;8545;490,14;923
data,1285884000000,46;8319;491,14;923
data,1285884000000,46;10552;491,14;923
data,1285884000000,46;6569;492,14;923
data,1285884000000,46;5528;492,14;923
data,1285884000000,46;4871;493,14;923
data,1285884000000,46;5298;493,14;923
data,1285884000000,46;10775;493,14;923
data,1285884000000,46;11038;494,14;923
data,1285884000000,46;7134;495,14;923
data,1285884000000,46;3118;496,14;923
data,1285884000000,46;7216;497,14;923
data,1285884000000,46;8312;498,14;923
data,1285884000000,46;2860;499,14;923
data,1285884000000,46;916;500,14;923
data,1285884000000,46;7134;501,14;923
data,1285884000000,46;8669;502,14;923
data,1285884000000,46;824;502,14;923
data,1285884000000,46;2400;502,14;923
data,1285884000000,46;5311;503,14;923
data,1285884000000,46;8201;504,14;923
data,1285884000000,46;3700;505,14;923
data,1285884000000,46;11080;506,14;923
data,1285884000000,46;3140;506,14;923
data,1285884000000,46;200;507,14;923
data,1285884000000,46;9978;507,14;923
data,1285884000000,46;4494;508,14;923
data,1285884000000,46;7742;509,14;923
data,1285884000000,46;7620;509,14;923
data,1285884000000,46;8312;510,14;923
data,1285884000000,46;5380;511,14;923
data,1285884000000,46;1468;512,14;923
data,1285884000000,46;2588;513,14;923
data,1285884000000,46;2856;514,14;923
data,1285884000000,46;222;514,14;923
data,1285884000000,46;916;515,14;923
data,1285884000000,46;8052;516,14;923
data,1285884000000,46;5052;517,14;923
data,1285884000000,46;5254;517,14;923
data,1285884000000,46;2968;518,14;923
data,1285884000000,46;7664;518,14;923
data,1285884000000,46;3140;518,14;923
data,1285884000000,46;4827;519,14;923
data,1285884000000,46;4358;520,14;923
data,1285884000000,46;786;521,14;923
data,1285884000000,46;10256;522,14;923
data,1285884000000,46;2632;523,14;923
data,1285884000000,46;5892;524,14;923
data,1285884000000,46;342;524,14;923
data,1285884000000,46;5380;525,14;923
data,1288566000000,46;8556;526,14;923
data,1288566000000,46;3618;527,14;923
data,1288566000000,46;4479;528,14;923
data,1288566000000,46;3311;529,14;923
data,1288566000000,46;5313;529,14;923
data,1288566000000,46;9975;529,14;923
data,1288566000000,46;4903;530,14;923
data,1288566000000,46;6067;531,14;923
data,1288566000000,46;5449;532,14;923
data,1288566000000,46;1434;532,14;923
data,1288566000000,46;7699;533,14;923
data,1288566000000,47;7916;533,14;923
data,1288566000000,47;1731;534,14;923
data,1288566000000,47;11182;535,14;923
data,1288566000000,47;9015;535,14;923
data,1288566000000,47;3700;536,14;923
data,1288566000000,47;248;537,14;923
data,1288566000000,47;539;537,14;923
data,1288566000000,47;1819;538,14;923
data,1288566000000,47;1148;539,14;923
data,1288566000000,47;812;540,14;923
data,1288566000000,47;876;540,14;923
data,1288566000000,47;5380;541,14;923
data,1288566000000,47;2458;541,14;923
data,1288566000000,47;4241;542,14;923
data,1288566000000,47;4241;543,14;923
data,1288566000000,47;700;543,14;923
data,1288566000000,47;7811;543,14;923
data,1288566000000,47;2847;543,14;923
data,1288566000000,47;2946;544,14;923
data,1288566000000,47;5782;544,14;923
data,1288566000000,47;4073;544,14;923
data,1288566000000,47;11226;544,14;923
data,1288566000000,47;5224;545,14;923
data,1288566000000,47;8258;545,14;923
data,1288566000000,47;7134;546,14;923
data,1288566000000,47;6186;546,14;923
data,1288566000000,47;9960;546,14;923
data,1288566000000,47;1354;547,14;923
data,1288566000000,47;10500;547,14;923
data,1288566000000,47;7699;548,14;923
data,1288566000000,47;11252;549,14;923
data,1288566000000,47;2458;549,14;923
data,1288566000000,47;6856;549,14;923
data,1288566000000,47;2561;549,14;923
data,1288566000000,47;2359;550,14;923
data,1288566000000,47;2040;551,14;923
data,1288566000000,47;3834;552,14;923
data,1288566000000,47;8669;553,14;923
data,1288566000000,48;1731;554,14;923
data,1288566000000,48;4896;554,14;923
data,1288566000000,48;7212;555,14;923
data,1288566000000,48;700;555,14;923
data,1288566000000,48;1226;555,14;923
data,1288566000000,48;2946;556,14;923
data,1288566000000,48;6121;556,14;923
data,1288566000000,48;3765;557,14;923
data,1288566000000,48;10023;558,14;923
data,1288566000000,48;11283;559,14;923
data,1288566000000,48;8675;559,14;923
data,1288566000000,48;3216;560,14;923
data,1288566000000,48;11293;560,14;923
data,1288566000000,48;8129;560,14;923
data,1288566000000,48;948;561,14;923
data,1288566000000,48;2190;562,14;923
data,1288566000000,48;1032;562,14;923
data,1288566000000,48;11305;563,14;923
data,1288566000000,49;3437;564,14;923
data,1288566000000,49;10289;565,14;923
data,1288566000000,49;8682;565,14;923
data,1288566000000,49;8669;566,14;923
data,1288566000000,49;6128;566,14;923
data,1288566000000,49;3775;566,14;923
data,1288566000000,49;10125;566,14;923
data,1291158000000,49;201;567,14;923
data,1291158000000,49;9030;568,14;923
data,1291158000000,49;8609;568,14;923
data,1291158000000,49;8464;569,14;923
data,1291158000000,49;3322;569,14;923
data,1291158000000,49;10107;570,14;923
data,1291158000000,49;4358;571,14;923
data,1291158000000,49;466;572,14;923
data,1291158000000,49;7924;573,14;923
data,1291158000000,49;10449;574,14;923
data,1291158000000,49;6817;575,14;923
data,1291158000000,49;8201;576,14;923
data,1291158000000,49;7112;577,14;923
data,1291158000000,49;5461;578,14;923
data,1291158000000,49;11038;579,14;923
data,1291158000000,49;9030;580,14;923
data,1291158000000,49;3056;581,14;923
data,1291158000000,49;3041;582,14;923
data,1291158000000,49;2609;583,14;923
data,1291158000000,49;10107;584,14;923
data,1291158000000,49;6817;585,14;923
data,1291158000000,49;8319;586,14;923
data,1291158000000,49;2847;586,14;923
data,1291158000000,49;5878;587,14;923
data,1291158000000,49;6746;587,14;923
data,1291158000000,49;7515;588,14;923
data,1291158000000,49;10492;588,14;923
data,1291158000000,50;3997;588,14;923
data,1291158000000,50;7575;588,14;923
data,1291158000000,50;8267;588,14;923
data,1291158000000,50;8769;588,14;923
data,1291158000000,51;505;589,14;923
data,1291158000000,51;2368;590,14;923
data,1291158000000,51;7134;591,14;923
data,1291158000000,51;5566;592,14;923
data,1291158000000,51;1363;592,14;923
data,1291158000000,51;5396;593,14;923
data,1291158000000,51;5518;594,14;923
data,1291158000000,51;7699;595,14;923
data,1291158000000,52;204;596,14;923
data,1291158000000,52;5291;597,14;923
data,1291158000000,52;5224;598,14;923
data,1291158000000,52;5566;599,14;923
data,1291158000000,52;286;599,14;923
data,1291158000000,52;8114;600,14;923
data,1291158000000,52;418;600,14;923
data,1291158000000,52;4163;600,14;923
data,1291158000000,52;3431;601,14;923
data,1291158000000,52;4001;602,14;923
data,1291158000000,52;3821;602,14;923
