New Run at  08/03/2017 21:33:53
, Time, RandomReward; Master_UniformLCBReward; 
data,1285884000000,45;8052;537
data,1285884000000,45;5052;538
data,1285884000000,45;5254;538
data,1285884000000,45;2968;539
data,1285884000000,45;7664;539
data,1285884000000,45;3140;539
data,1285884000000,45;4827;540
data,1285884000000,45;4358;541
data,1285884000000,45;786;542
data,1285884000000,45;10256;543
data,1285884000000,45;2632;544
data,1285884000000,45;5892;545
data,1285884000000,45;342;545
data,1285884000000,45;5380;546
data,1288566000000,45;8556;547
data,1288566000000,45;3618;548
data,1288566000000,45;4479;549
data,1288566000000,45;3311;550
data,1288566000000,45;5313;550
data,1288566000000,45;9975;550
data,1288566000000,45;4903;551
data,1288566000000,45;6067;552
data,1288566000000,45;2817;552
data,1288566000000,45;8684;553
data,1288566000000,45;7699;554
data,1288566000000,45;7916;554
data,1288566000000,45;1731;555
data,1288566000000,45;11182;556
data,1288566000000,45;423;557
data,1288566000000,45;3700;558
data,1288566000000,45;248;559
data,1288566000000,45;539;559
data,1288566000000,45;1819;560
data,1288566000000,45;1148;561
data,1288566000000,45;812;562
data,1288566000000,45;876;562
data,1288566000000,45;5380;563
data,1288566000000,45;2458;563
data,1288566000000,45;8454;563
data,1288566000000,45;4241;564
data,1288566000000,45;700;564
data,1288566000000,45;7811;564
data,1288566000000,45;2847;564
data,1288566000000,45;2946;565
data,1288566000000,45;5782;565
data,1288566000000,45;2759;565
data,1288566000000,45;11226;565
data,1288566000000,45;5224;566
data,1288566000000,45;11091;567
data,1288566000000,45;7134;568
data,1288566000000,45;6186;568
data,1288566000000,45;9960;568
data,1288566000000,45;1354;569
data,1288566000000,45;10500;569
data,1288566000000,45;7699;570
data,1288566000000,45;11252;571
data,1288566000000,45;2458;571
data,1288566000000,45;6856;571
data,1288566000000,45;2561;571
data,1288566000000,45;2359;572
data,1288566000000,45;2040;573
data,1288566000000,45;3834;574
data,1288566000000,46;8669;575
data,1288566000000,46;1731;576
data,1288566000000,46;4896;576
data,1288566000000,46;7212;577
data,1288566000000,46;700;577
data,1288566000000,46;1226;577
data,1288566000000,46;2946;578
data,1288566000000,46;6121;578
data,1288566000000,46;3765;579
data,1288566000000,46;10023;580
data,1288566000000,46;11283;581
data,1288566000000,46;8675;581
data,1288566000000,46;3216;582
data,1288566000000,46;4651;582
data,1288566000000,46;8129;582
data,1288566000000,46;948;583
data,1288566000000,46;2190;584
data,1288566000000,46;1032;584
data,1288566000000,46;11305;585
data,1288566000000,46;3437;586
data,1288566000000,46;10289;587
data,1288566000000,46;8682;587
data,1288566000000,47;8669;588
data,1288566000000,47;6128;588
data,1288566000000,47;3775;588
data,1288566000000,47;10125;588
data,1291158000000,47;201;589
data,1291158000000,47;9030;590
data,1291158000000,47;8609;590
data,1291158000000,47;8464;591
data,1291158000000,47;3322;591
data,1291158000000,47;10107;592
data,1291158000000,47;4358;593
data,1291158000000,47;466;594
data,1291158000000,47;7924;595
data,1291158000000,47;10449;596
data,1291158000000,47;6817;597
data,1291158000000,47;8201;598
data,1291158000000,47;7112;599
data,1291158000000,47;5461;600
data,1291158000000,47;11038;601
data,1291158000000,47;9030;602
data,1291158000000,47;3056;603
data,1291158000000,47;3041;604
data,1291158000000,47;2609;605
data,1291158000000,47;10107;606
data,1291158000000,47;6817;607
data,1291158000000,47;8319;608
data,1291158000000,47;2847;608
data,1291158000000,47;5878;609
data,1291158000000,47;6746;609
data,1291158000000,47;7515;610
data,1291158000000,47;1148;611
data,1291158000000,47;3997;611
data,1291158000000,47;7575;611
data,1291158000000,47;8267;611
data,1291158000000,47;4358;612
data,1291158000000,47;505;613
data,1291158000000,47;2368;614
data,1291158000000,47;7134;615
data,1291158000000,47;5566;616
data,1291158000000,47;1363;616
data,1291158000000,47;5396;617
data,1291158000000,47;5518;618
data,1291158000000,47;7699;619
data,1291158000000,47;204;620
data,1291158000000,47;5291;621
data,1291158000000,47;5224;622
data,1291158000000,47;5566;623
data,1291158000000,47;4879;623
data,1291158000000,47;8114;624
data,1291158000000,47;418;624
data,1291158000000,47;2588;625
data,1291158000000,47;8836;625
data,1291158000000,47;4001;626
data,1291158000000,47;3821;626
data,1291158000000,47;5701;627
data,1291158000000,47;6259;627
data,1291158000000,47;5718;627
data,1291158000000,47;9354;627
data,1291158000000,47;5386;627
data,1291158000000,48;2008;628
data,1291158000000,48;6605;629
data,1291158000000,48;5638;630
data,1291158000000,48;7504;630
data,1291158000000,48;6423;630
data,1291158000000,48;2510;631
data,1291158000000,48;11038;632
data,1291158000000,48;3700;633
data,1291158000000,48;6366;634
data,1291158000000,48;8201;635
data,1291158000000,48;3338;636
data,1291158000000,48;68;636
data,1291158000000,48;888;637
data,1293836400000,48;3746;638
data,1293836400000,48;3444;638
data,1293836400000,48;2680;638
data,1293836400000,48;3243;639
data,1293836400000,48;2588;640
data,1293836400000,48;8971;640
data,1293836400000,48;3799;641
data,1293836400000,48;2278;641
data,1293836400000,48;3964;642
data,1293836400000,48;7664;642
data,1293836400000,48;4995;642
data,1293836400000,48;10500;642
data,1293836400000,48;6619;642
data,1293836400000,48;5777;643
data,1293836400000,48;9030;644
data,1293836400000,49;1663;644
data,1293836400000,49;1491;645
data,1293836400000,49;2588;646
data,1293836400000,49;11493;646
data,1293836400000,49;8556;647
data,1293836400000,49;8330;647
data,1293836400000,49;3765;648
data,1293836400000,49;5815;649
data,1293836400000,49;9095;649
data,1293836400000,49;2546;649
data,1293836400000,50;8124;649
data,1296514800000,50;450;649
data,1296514800000,50;4714;649
data,1296514800000,50;10255;649
data,1296514800000,50;3737;650
data,1296514800000,50;8840;650
data,1296514800000,50;1974;650
data,1296514800000,50;11521;651
data,1296514800000,50;8337;652
data,1296514800000,50;10407;652
data,1296514800000,50;776;653
data,1296514800000,50;8685;654
data,1296514800000,50;7664;654
data,1296514800000,50;6405;655
data,1296514800000,50;11537;656
data,1296514800000,50;6008;657
data,1296514800000,50;5665;657
data,1296514800000,50;3163;657
data,1296514800000,50;2393;657
data,1296514800000,50;11493;657
data,1296514800000,50;248;658
data,1296514800000,50;6817;659
data,1296514800000,50;9653;660
data,1296514800000,50;7326;660
data,1296514800000,50;3834;661
data,1296514800000,51;7715;661
data,1296514800000,51;1731;662
data,1296514800000,51;8312;663
data,1296514800000,51;2134;663
data,1296514800000,51;3964;664
data,1296514800000,51;7134;665
data,1296514800000,51;2119;666
data,1296514800000,51;11091;667
data,1296514800000,51;1996;667
data,1296514800000,51;1878;668
data,1296514800000,51;2817;668
data,1296514800000,51;3924;669
data,1296514800000,51;4392;670
data,1296514800000,51;8669;671
data,1296514800000,51;8545;671
data,1296514800000,52;4674;672
data,1296514800000,53;9030;673
data,1296514800000,53;3997;673
data,1296514800000,53;8556;674
data,1296514800000,53;1208;674
data,1296514800000,53;6067;675
data,1296514800000,53;4924;676
data,1296514800000,53;2694;676
data,1296514800000,53;1180;676
data,1296514800000,53;246;676
data,1296514800000,53;1032;676
data,1296514800000,53;1481;677
data,1296514800000,54;11600;678
data,1296514800000,54;3471;679
data,1296514800000,54;2466;680
data,1296514800000,54;9972;680
data,1296514800000,54;5763;680
data,1296514800000,54;1466;680
data,1296514800000,55;4674;681
data,1296514800000,55;7655;681
data,1296514800000,55;8052;682
data,1296514800000,55;8535;683
data,1296514800000,55;5724;683
data,1296514800000,55;8483;684
data,1296514800000,55;10890;684
data,1296514800000,55;8319;685
data,1296514800000,55;8310;685
data,1296514800000,55;4399;685
data,1296514800000,55;708;685
data,1296514800000,55;1146;685
data,1296514800000,55;7072;685
data,1296514800000,55;1238;685
data,1296514800000,55;489;685
data,1296514800000,55;388;686
data,1296514800000,55;6728;687
data,1296514800000,55;4109;687
data,1296514800000,55;11646;688
data,1296514800000,55;3622;688
data,1296514800000,55;2856;689
data,1296514800000,55;5596;690
data,1296514800000,55;10202;690
data,1296514800000,55;5254;690
data,1296514800000,55;8;690
data,1296514800000,55;4095;690
data,1296514800000,56;202;690
data,1296514800000,56;7076;691
data,1296514800000,56;10752;691
data,1296514800000,56;1620;691
data,1296514800000,56;3181;692
data,1296514800000,56;3757;692
data,1296514800000,56;11672;692
data,1296514800000,56;4494;693
data,1296514800000,56;3997;693
data,1296514800000,56;11676;694
data,1296514800000,56;1878;695
data,1296514800000,56;7024;695
data,1296514800000,56;1123;695
data,1296514800000,56;1355;695
data,1296514800000,56;3977;696
data,1296514800000,56;6067;697
data,1296514800000,56;7141;697
data,1296514800000,56;4674;698
data,1296514800000,56;6914;698
data,1296514800000,56;9095;698
data,1296514800000,56;440;699
data,1296514800000,56;11695;700
data,1296514800000,56;3181;701
data,1296514800000,56;9582;701
data,1298934000000,56;8124;701
data,1298934000000,56;9302;701
data,1298934000000,56;2368;702
data,1298934000000,56;8286;703
data,1298934000000,57;2101;704
data,1298934000000,57;1969;704
data,1298934000000,57;612;705
data,1298934000000,57;3041;706
data,1298934000000,57;10054;706
data,1298934000000,57;2144;707
data,1298934000000,57;8556;708
data,1298934000000,57;5329;708
data,1298934000000,57;5380;709
data,1298934000000,57;9337;710
data,1298934000000,57;1630;711
data,1298934000000,57;4715;711
data,1298934000000,57;8201;712
data,1298934000000,57;4827;713
data,1298934000000,57;4674;714
data,1298934000000,57;1984;715
data,1298934000000,57;1148;716
data,1298934000000,57;9183;717
data,1298934000000,57;6837;718
data,1298934000000,57;11393;718
data,1298934000000,57;1594;718
data,1298934000000,57;7212;719
data,1298934000000,57;5518;720
data,1298934000000,57;369;720
data,1298934000000,57;2816;721
data,1298934000000,57;5449;722
data,1298934000000,57;8380;723
data,1298934000000,57;4479;724
data,1298934000000,57;10917;724
data,1298934000000,57;6705;724
data,1298934000000,57;612;725
data,1298934000000,57;9183;726
data,1298934000000,58;248;727
data,1298934000000,58;1354;728
data,1298934000000,58;3834;729
data,1298934000000,58;5878;730
data,1298934000000,58;4594;731
data,1298934000000,58;3529;731
data,1298934000000,58;4135;732
data,1298934000000,58;2988;732
data,1298934000000,58;3975;732
data,1298934000000,58;8597;732
data,1298934000000,58;11202;732
data,1298934000000,58;2959;732
data,1298934000000,58;3673;733
data,1298934000000,58;6695;733
data,1298934000000,58;3417;734
data,1298934000000,58;3834;735
data,1298934000000,58;5052;736
data,1298934000000,58;753;737
data,1298934000000,58;11777;737
data,1298934000000,58;2190;738
data,1298934000000,58;10164;739
data,1298934000000,58;4674;740
data,1298934000000,58;8849;740
data,1298934000000,58;7987;741
data,1298934000000,58;3746;742
data,1298934000000,58;5878;743
data,1298934000000,58;5052;744
data,1298934000000,58;7112;745
data,1298934000000,58;4594;746
data,1298934000000,58;8556;747
data,1298934000000,58;6305;747
data,1298934000000,58;776;748
data,1298934000000,58;10012;749
data,1298934000000,58;6009;750
data,1298934000000,58;612;751
data,1298934000000,58;8201;752
data,1298934000000,58;4827;753
data,1298934000000,58;3765;754
data,1298934000000,58;5449;755
data,1298934000000,58;1491;756
data,1298934000000,58;2989;757
data,1298934000000,58;2368;758
data,1298934000000,58;6359;758
data,1298934000000,58;1354;759
data,1298934000000,58;2101;760
data,1298934000000,58;8763;761
data,1298934000000,58;10217;761
data,1298934000000,58;8319;762
data,1298934000000,58;5297;763
data,1298934000000,58;6130;764
data,1298934000000,58;5878;765
data,1298934000000,58;5380;766
data,1298934000000,58;4801;766
data,1298934000000,59;4509;767
data,1298934000000,59;248;768
data,1298934000000,59;753;769
data,1298934000000,59;5638;770
data,1298934000000,59;2989;771
data,1298934000000,59;8201;772
data,1298934000000,59;3570;773
data,1298934000000,59;894;774
data,1298934000000,59;2631;774
data,1298934000000,59;8763;775
data,1298934000000,59;8114;776
data,1298934000000,59;7840;777
data,1298934000000,59;385;778
data,1298934000000,59;10012;779
data,1298934000000,59;5518;780
data,1298934000000,59;6544;781
data,1298934000000,59;1491;782
data,1298934000000,59;4181;783
